Topic,Count,Name,Representation,Representative_Docs,label_manual
65,163,65_login_nomor_nomer_hp,"['login', 'nomor', 'nomer', 'hp', 'pakai', 'telepon', 'akun', 'masuk', 'telpon', 'dengan']","['tidak bisa login pakai no hp', 'login pakai no hp tidak bisa', 'tidak bisa login pakai nomor hp']",Login Nomor Nomer
66,68,66_bayar_geratis_kenapa_berbayar,"['bayar', 'geratis', 'kenapa', 'berbayar', 'harus', 'oy', 'sih', 'goyang', 'livoli', 'muluuuu']","['apa apa harus bayar menonton livoli saja bayar', 'kenapa haruss bayar sih padahal waktu itu tidak bayar loh', 'kenapa kok rata rata bayar semua biasanya tidak pernah bayar']",Bayar Geratis Kenapa
67,70,67_iklanya_banyakan_banyak_dimana,"['iklanya', 'banyakan', 'banyak', 'dimana', 'trllu', 'iklanmu', 'iklan', 'bebas', 'buksn', 'disediaakan']","['banyak iklanya', 'banyak iklanya', 'iklanya banyak']",Iklanya Banyakan Banyak
68,33,68_buruk_guys_putarrrrr_pak,"['buruk', 'guys', 'putarrrrr', 'pak', 'usah', 'filmnya', 'semua', 'lah', 'karena', 'download']","['buruk', 'buruk', 'buruk']",Buruk Guys Putarrrrr
69,71,69_buruk_kualitas_profesional_pelayanan,"['buruk', 'kualitas', 'profesional', 'pelayanan', 'kebijakan', 'aplikasinya', 'siaran', 'bosan', 'membingungkan', 'lag']","['aplikasinya buruk', 'buruk buruk', 'buruk buruk']",Buruk Kualitas Profesional
70,102,70_tolol_aplikasi_iklas_kon,"['tolol', 'aplikasi', 'iklas', 'kon', 'gua', 'gb', 'guna', 'suruh', 'setan', 'kan']","['aplikasi tolol', 'aplikasi tolol', 'aplikasi tolol']",Tolol Aplikasi Iklas
71,81,71_skip_iklan_iklannya_cepetin,"['skip', 'iklan', 'iklannya', 'cepetin', 'di', 'panjang', 'banyak', 'kebanyakan', 'balik', 'cepat']","['jadi lebih banyak lihat iklan nya tidak bisa di skip lagi', 'iklan nya terlalu lama dan tiap skip pasti iklan lama sangat mengganggu', 'iklan tidak bisa di skip']",Skip Iklan Iklannya
72,32,72_buruk_poll_rek_terburuk,"['buruk', 'poll', 'rek', 'terburuk', 'banyak', 'nya', 'iklan', '', '', '']","['buruk', 'buruk', 'buruk']",Buruk Poll Rek
73,42,73_terlalu_teks_contour_bleed,"['terlalu', 'teks', 'contour', 'bleed', 'putih', 'banyak', 'kecil', 'iklann', 'iklannnnn', 'panjang']","['tombol kali iklannya kecil sekali dan payah', 'teks nya kecil kali teks kecil', 'iklan nexnya terlalu berisik']",Terlalu Teks Contour
74,83,74_batalkan_membatalkan_eror_pengin,"['batalkan', 'membatalkan', 'eror', 'pengin', 'dibuka', 'langganan', 'kenapa', 'berlangganannya', 'gagal', 'terbuka']","['kenapa harga paket spotv dll di naikan', 'bagaimana nih pengin batalkan langganan tidak bisa', 'kenapa setiap pengin berlangganan error tidk bisa terbuka pilihan berlangganannya']",Batalkan Membatalkan Eror
75,91,75_loading_lambat_lama_maintenance,"['loading', 'lambat', 'lama', 'maintenance', 'banget', 'darah', 'sering', 'ngefreeze', 'update', 'connect']","['server lambat loading mulu', 'aplikasi lambat banget', 'lambat loading']",Loading Lambat Lama
76,44,76_boros_banget_buruk_nih,"['boros', 'banget', 'buruk', 'nih', 'unduhan', 'pengalaman', 'aplikasi', 'amat', 'kouta', 'boross']","['aplikasi nya buruk banget', 'buruk banget aplikasi nya', 'buruk banget aplikasinya']",Boros Banget Buruk
77,80,77_tipu_scam_bodoh_aneh,"['tipu', 'scam', 'bodoh', 'aneh', 'pembohong', 'konyol', 'goblok', 'aplikasi', 'ngo', 'olympic']","['aplikasi bodoh', 'aplikasi bodoh', 'aplikasi biadab aneh asu']",Tipu Scam Bodoh
78,46,78_worth_rekomendasi_rekomen_ramah,"['worth', 'rekomendasi', 'rekomen', 'ramah', 'berguna', 'recomend', 'no', 'wort', 'recomended', 'itu']","['tidak berguna', 'no recomend', 'putus² tidak bagus no recomended']",Worth Rekomendasi Rekomen
79,71,79_negara_tersedia_tiket_bola,"['negara', 'tersedia', 'tiket', 'bola', 'berbayar', 'anda', 'diluar', 'negeri', 'harus', 'filim']","['gua sudah bayar buat 3 bulan malah tidak bisa menonton lapor pak di tran7 bab1 ribet tidak tersedia di negara anda lu kalau buat aplikasi usahain bebas buat 1 dunia bukan cuman negara indonesia doang njeng', 'mau menonton bola lewat hp saja susahnya meminta ampun harus beli tiket dulu macam menonton di senayan saja kalau tidak beli tiket kita tidak bisa menonton percuma saja nih aplikasi banyak iklan kalau menonton bola saja mesti bayar hadeuuuhh serba di bisnis mending hapus saja nih aplikasi mengesalkan banget', 'niat hati pengin menonton timnas malah tidak tersedia di negara ini nasib perantau mesti cari yang ilegal yang legal malah ngeblok aneh sama aplikasi nya memang buat apa sih nih aplikasi kalau buat menonton film doang yutub juga bisa smart tv juga bisa kalau mau menonton film atau movie doang']",Negara Tersedia Tiket
80,44,80_curang_nih_muter2_ngebug,"['curang', 'nih', 'muter2', 'ngebug', 'bloon', 'leg', 'macam', 'apa', 'game', 'kontholl']","['perimum kok layarnya bures² enggak jelas saja nih aplikasi', 'game kontholl kebanyakan bug ngenthod', 'aneh bin ajab bisa mucul di plytur instal']",Curang Nih Muter2
81,66,81_ngotak_ngontak_dikit_iklannya,"['ngotak', 'ngontak', 'dikit', 'iklannya', 'apl', 'harganya', 'iklan', 'drpda', 'nontok', 'layanan']","['iklan tidak ngotak', 'iklan enggak ngotak', 'iklan enggak ngotak']",Ngotak Ngontak Dikit
82,37,82_jelas_adminnya_sistemnya_langit,"['jelas', 'adminnya', 'sistemnya', 'langit', 'kagak', 'enggak', 'gobloi', 'bijak', 'mengelola', 'pengelola']","['kagak jelas nih', 'tidak jelasssssssss', 'gobloi tidak jelas']",Jelas Adminnya Sistemnya
83,151,83_terpotong_saldo_berkurang_gopay,"['terpotong', 'saldo', 'berkurang', 'gopay', 'transaksi', 'kepotong', 'gagal', 'masuk', 'paket', 'aktif']","['sudah beli paket tapi tidak masuk masuk padahal saldo sudah terpotong', 'sudah melakukan pembayaran saldo berkurang tapi paket tidak masuk', 'saldo gopay terpotong tapi paket tidak masuk']",Terpotong Saldo Berkurang
84,67,84_gen_asmara_indonesia_timnas,"['gen', 'asmara', 'indonesia', 'timnas', 'main', 'tua', 'orang', 'pertandingan', 'punya', 'siarkan']","['mau menonton dan dukung berdoa bola indonesia lah harus bayar buat apa dukung moga saja indonesia kalah amin ya allah seharus nya pertandingan nya bisa di nikmati seluruh masyarakat indonesia tapi nyata nya bisnis lebih mending dari doa ok moga kalah biar mati saja sekalian sepak bola indonesia bubar ngabisin uang masyarakat saja', 'emtek scm sebagai official broadcaster liga 1 dan timnas indonesia yang harus bertanggungjawab harusnya emtek group menyiarkan persib melalui sctv kalau tidak bisa di indosiar pssi juga sebagai penyelenggara dan mitra emtek scm seharusnya ikut bertanggungjawab penayangan delay bukan solusi tapi tindakan menyepelekan laga liga 1 apalagi tim yang akan tanding memiliki suporter banyak', 'semuanya bayar laga timnas pun masih bayar mending rcti tidak pelit minimal laga timnas indonesia kita tidak di sensor lah laga bri liga 1 smaa liga luar negeri enggak apa-apa di premier kan padahal tadi mau download lagi karena pengin menonton timnas eh malah bayar padahal timnas main tidak tiap hari tapi bayar sudah kayak liga 1 saja saya naikin 1 bintang karena fast respon dari respon nya ok cuma tak kurangi lagi 1 bintang']",Gen Asmara Indonesia
85,121,85_voucher_kode_redeem_berhenti,"['voucher', 'kode', 'redeem', 'berhenti', 'otp', 'stop', 'sms', 'menu', 'verifikasi', 'brimo']","['dimana memasukkan kode promo', 'tidak ada tempat redeem voucher', 'tidak bisa redeem voucher']",Voucher Kode Redeem
86,95,86_delay_jalan_suaranya_macet,"['delay', 'jalan', 'suaranya', 'macet', 'streaming', 'sering', 'live', 'gambar', 'suara', 'putus2']","['tidak jelas video macet suaranya tetap jalan', 'gerakan cepat seperti orang lari dan bola jadi blur dan bebayang', 'menonton videonya pasti macet terus suaranya saja yang jalan']",Delay Jalan Suaranya
87,77,87_mnctv_gtv_rcti_mnc,"['mnctv', 'gtv', 'rcti', 'mnc', 'chanel', 'tv', 'saluran', 'tambahkan', 'global', 'lengkap']","['tidak lengkap gtv dan mnctv tidak ada kecewa', 'mnctv kok tidak ada ya', 'mnctv kok tidak ada sama gtv']",Mnctv Gtv Rcti
88,102,88_coba_mencoba_uji_dulu,"['coba', 'mencoba', 'uji', 'dulu', 'satu', 'nanti', 'resolution', 'berkali', 'lagi', 'mudah']","['baru coba', 'tak coba dulu', 'coba coba']",Coba Mencoba Uji
89,44,89_ok_oke_distop_okey,"['ok', 'oke', 'distop', 'okey', 'teksnya', 'boro', 'film2nya', 'lancar2', 'teks', 'loading']","['ok', 'ok baik', 'ok']",Ok Oke Distop
90,82,90_buka_device_akses_masuk,"['buka', 'device', 'akses', 'masuk', 'all', 'bayar', 'pakai', 'bisa', 'berlanganan', 'berfungsi']","['percuma lah beli yang resmi beli yang all screen tapi tidak bisa di pakai lebih dari 1 device', 'sudah bayar tapi tidak bisa di buka juga', 'buruk tidak bisa di buka dari tadi mau bayar juga tidak bisa di buka']",Buka Device Akses
91,58,91_buruk_vilm_akir_banya,"['buruk', 'vilm', 'akir', 'banya', 'sinyalnya', 'malahan', 'aplikasi', 'gangguan', 'bayae', '12gb']","['aplikasi buruk', 'aplikasi buruk', 'aplikasi buruk buruk']",Buruk Vilm Akir
92,160,92_pulsa_cukup_mencukupi_isi,"['pulsa', 'cukup', 'mencukupi', 'isi', 'ribu', '000', 'tolak', 'ditolak', 'pembayaran', 'harga']","['tidak bisa berlangganan padahal sudah isi pulsa keterangannya pulsa tidak mencukupi padahal pulsa sudah lebih dari tarif berlangganan goblokk', 'kenapa saat melakukan pembayaran paket dengan pulsa selalu ditolak padahal saldo pulsa mencukupi', 'tidak bisa berlangganan pulsa anda tidak mencukupi padahal pulsa sudah mencukupi']",Pulsa Cukup Mencukupi
93,29,93_sponsor_bangkai_banyak_banteng,"['sponsor', 'bangkai', 'banyak', 'banteng', 'jogja', 'iklan', 'psim', 'menjadi', 'per', 'paketnya']","['banyak iklan', 'banyak iklan', 'ada iklan banteng']",Sponsor Bangkai Banyak
94,103,94_sampah_aplikasi_kuota_jakarta,"['sampah', 'aplikasi', 'kuota', 'jakarta', 'konten', 'ngebut', 'bangsa', 'pro', 'kelar', 'duit']","['aplikasi sampah', 'aplikasi sampah', 'aplikasi sampah']",Sampah Aplikasi Kuota
95,77,95_makin_kesini_semakin_kesana,"['makin', 'kesini', 'semakin', 'kesana', 'sadis', 'menambah', 'buruk', 'parah', 'kesni', 'jelas']","['kesini makin tidak jelas', 'makin kesini makin buruk', 'makin kesini makin buruk vidio']",Makin Kesini Semakin
96,52,96_screen_black_gold_proyektor,"['screen', 'black', 'gold', 'proyektor', 'jelas', 'mirroring', 'konten', 'su', 'small', 'clover']","['aplikasi garing tidak jelas', 'aplikasi tidak akurat', 'aplikasi tidak jelas dikit² black screen']",Screen Black Gold
97,64,97_buffering_ngadat_tengah_streaming,"['buffering', 'ngadat', 'tengah', 'streaming', 'sering', 'berenti', 'streming', 'parah', 'lag', 'mahal2']","['keluar masuk keluar masuk mulu padahal lagi asik asiknya menonton jringan wifi stabil malah keluar', 'dapat promo platinum 7 hari tapi waktu dipakai menonton bola ngadat ngadat alias ngelag', 'rugi berlangganan gambar kurang berkualitas tiap kali streaming combat sport lag banget dan delay parah']",Buffering Ngadat Tengah
98,41,98_jls_guna_jlas_tol,"['jls', 'guna', 'jlas', 'tol', 'pkt', 'aplikasi', 'didowlod', 'jalas', 'struk', 'puh']","['aplikasi tidak jls', 'aplikasi tidak jls', 'tidak jls']",Jls Guna Jlas
99,70,99_lag_00_cacat_spam,"['lag', '00', 'cacat', 'spam', 'ff', 'rt', 'problem', 'and', 'kerja', 'uploud']","['lag', 'lag', 'lag']",Lag 00 Cacat
100,80,100_kasih_bintang_kak_aku,"['kasih', 'bintang', 'kak', 'aku', 'nol', 'bintangnya', 'dulu', 'rating', 'kalau', 'terima']","['maaf aku kasih bintang 2 karen banyak ngeleg ngebug untuk rating aku kasih 4 10 bye ini aku jujur banget loh', 'kasih bintang 1 dulu karena baru mau mencoba entar kalau bagus ku kasih full bintangnya', 'kalau bisa kasih 0 bintang saya kasih 0 bintang']",Kasih Bintang Kak
101,31,101_kebanyakan_iklan_nungguinnya_maslh,"['kebanyakan', 'iklan', 'nungguinnya', 'maslh', 'dowlond', 'kepanjangan', 'serta', 'pusing', 'bentar', 'tiba²']","['kebanyakan iklan', 'kebanyakan iklan', 'kebanyakan iklan']",Kebanyakan Iklan Nungguinnya
102,75,102_piala_dunia_indonesia_vs,"['piala', 'dunia', 'indonesia', 'vs', 'kualifikasi', 'arsenal', 'arab', 'jepang', 'timnas', 'presiden']","['buruk tidak bisa menonton piala dunia', 'tidak bisa menonton indonesia kualifikasi piala dunia', 'kurang puas dan kurang mantap tidak bisa menampilkan kualifikasi piala dunia timnas indonesia']",Piala Dunia Indonesia
103,93,103_lambat_nasib_tb_tab,"['lambat', 'nasib', 'tb', 'tab', 'buka', 'link', 'disney', 'tetap', 'rendah', 'meminta']","['terlalu lambat', 'lambat', 'lambat']",Lambat Nasib Tb
104,106,104_seri_final_champion_f1,"['seri', 'final', 'champion', 'f1', 'liga', 'platinum', 'paketan', 'beli', 'paket', 'menyesal']","['sangat mengecewakan saya beli paket tahunan dan paket bulanan tapi tidak bisa menonton perempat final liga champion', 'pengalaman buruk saya saya sudah membeli paket untuk menonton uber dan thomas cup saat mau menonton final thomas cup sudah tidak bisa dan disuruh beli lagi', 'saya sudah aktifkan paket seri a f1 tapi kok tetap tidak bisa menonton liga seri a malah di suruh beli lagi']",Seri Final Champion
105,69,105_macet_streaming_liga_tros,"['macet', 'streaming', 'liga', 'tros', 'sendat', 'ngleg', 'siaran', 'live', 'indonesia', 'motogp']","['live streaming liga super ngeleg bolak balik banyak yang mengeluh', 'indosiar tv indonesia hari ini sangat mengecewakan bobotoh sejagat raya', 'lihat motogp hari ini tidak puas siaran macet macet']",Macet Streaming Liga
106,32,106_sangat_buruk_burukkk_streaming,"['sangat', 'buruk', 'burukkk', 'streaming', 'diturun', 'laging', 'kameraman', 'sudutpandang', 'mengevaluasi', 'ditolerir']","['sangat buruk', 'sangat buruk', 'buruk sangat buruk']",Sangat Buruk Burukkk
107,55,107_lumayan_bagus_pokoknya_membantu,"['lumayan', 'bagus', 'pokoknya', 'membantu', 'menitnya', 'keren', 'biasa', 'luar', 'jernih', 'thanks']","['lumayan bagus', 'lumayan bagus', 'lumayan bagus']",Lumayan Bagus Pokoknya
108,44,108_bagus_jih_emnk_dipajak,"['bagus', 'jih', 'emnk', 'dipajak', 'diprioritaskan', 'banyakn', 'betstun', 'nuntun', 'nickelodeon', 'ruk']","['tidak bagus', 'hanya satu kata bagus', 'tidak bagus']",Bagus Jih Emnk
109,30,109_hu_cc_mi_aa,"['hu', 'cc', 'mi', 'aa', 'cv', 'gue', 'nn', 'kakak', 'mm', 'bb']","['pp tuh e sama xx saja all too cc f cc bb jj is ii ki huoo nik gun kakak ujuujijjjjn nn jj ini jj jun ijjijijujú88i saja jun l jl pinjh u3o vvv', 'bf cibubur sukses ya bu hu bh hu hu hu h bh lu hu hu hu hu hu hu hu hu hu hucetak 6667', 'nn vc fc sih cc cc cv fcftg yang tidak cc cc f cc min ini cf mi cc ggrcc vcd yang cv fc cg yang enggak ccc t vcdc cv gb cv ftgc cf v tt cc mi zee vrxr zec cc tidak b vhyhh yy v yang h bb enggak h6 tidak we v di cc ya cv cv by f cdr eee e mi ddr ram v gr tidur di t free tidak hz dari reset ggg kok ddr t begitu h dari t free yang mi tahu kok tidur ddr tidak fc sih eeee v crnnnn bbm vice mi terry n bbb hubungan hhehehe h kakak tidak eee juga tg']",Hu Cc Mi
110,111,110_wifi_koneksi_internet_data,"['wifi', 'koneksi', 'internet', 'data', 'seluler', 'pakai', 'jaringan', 'aman', 'padahal', 'buka']","['aneh enggak bisa dibuka keterangan data tidak konek padahal jelas-jelas wifi dirumah kencang 100mbps menyesal berlangganan', 'nih aplikasi kalau pakai wifi suka tidak ngeplay video saat diubah ke data seluler baru bisa', 'kok tidak bisa conect padahal sudah pakai wifi bukan pakai data seluler lagi jaringan internetnya']",Wifi Koneksi Internet
111,44,111_the_this_not_application,"['the', 'this', 'not', 'application', 'is', 'good', 'of', 'and', 'you', 'for']","['is this an application for watching films orang an application for watching advertisements the feeling is that every 5 minutes of advertising there aren t even 5 minutes of boring advertising', 'i no longer subscribe tapi this application and chose tapi subscribe tapi the netflix application ini this application the video buffering process takes a long time the content references di not match the content i have watched before and this application no longer provides benefits for me', 'i decided not tapi subscribe this application again i switched tapi the viu application this application still has advertisements when watching the fee has been cut for next month even though itu si not yet updating the latest content takes a long time']",The This Not
112,129,112_hitam_layar_layarnya_halaman,"['hitam', 'layar', 'layarnya', 'halaman', 'menampilkan', 'pertaruhan', 'gambar', 'gagal', 'kenapa', 'putih']","['menonton bola tapi layarnya hitam disini solusinya', 'ini kenapa ya setiap menonton pertaruhan patah patah bannget', 'min kok saya menonton pertaruhan patah patah ya ngelag begitu biasanya kagak']",Hitam Layar Layarnya
113,104,113_ngelag_mulu_ngeleg_nglag,"['ngelag', 'mulu', 'ngeleg', 'nglag', 'ee', 'banget', 'ampun', 'lancar', 'end', 'ngelagnya']","['ngelag mulu', 'aplikasinya ngelag mulu', 'ngelag mulu']",Ngelag Mulu Ngeleg
114,53,114_naik_39_diamond_000,"['naik', '39', 'diamond', '000', 'murah', 'harganya', '99k', 'pajak', 'harga', 'kemahalan']","['apaan paket primere tulisannya cuman 54 000 sama pajak giliran dibayar jadi 63 000 banyakan nipu', 'pilih paket yang platinum extra harga 65 000 11 tapi kepotong nya 85rban jadi kalau di hitung 30 tuh kacau nih tidak sesuai', 'untuk berlangganan mencla mencle promo nya 39 000 saat di klik mau langganan jadi 60 ribu an kalau memang promo segitu ya segitu saja jangan tidak jelas tarif nya']",Naik 39 Diamond
115,42,115_tingkatkan_diperbaikin_tolong_games,"['tingkatkan', 'diperbaikin', 'tolong', 'games', 'duluan', 'perbaiki', 'sia2', 'dikondisikan', 'kukira', 'lag']","['tolong perbaiki tombol penayangan ulang sementara kasih bintang satu kalau bug sudah diperbaiki', 'kukira offline ternyata online kenapa sih harus pakai dataa padahal aplikasi nya bagus loh untuk depelover nya tolong di offlinin aplikasi nya', 'seharusnya tidak sering update ukuran data full kecil karena tidak semua pengguna memiliki spesifikasi perangkat yang tinggi tolong diperhatikan ya tim developer']",Tingkatkan Diperbaikin Tolong
116,96,116_patah_kualitas_streaming_bola,"['patah', 'kualitas', 'streaming', 'bola', 'gambar', 'lancar', 'videonya', 'update', 'siarannya', 'live']","['buat streaming patah patah mulu', 'habis update malah patah patah', 'saat update malah patah patah']",Patah Kualitas Streaming
117,35,117_denda_batasi_ikalnya_fak,"['denda', 'batasi', 'ikalnya', 'fak', 'tahi', 'enak', 'kena', 'suka', 'takut', 'bayarr']","['aplikasi tahi tahi tahi dikit2 bayar taii', 'primer pukik mak kau mending enak menonton di fb', 'miskin kali lah nak tengok tv pon mesti bayar']",Denda Batasi Ikalnya
118,29,118_kurang_ratingnya_propesional_kayaknya,"['kurang', 'ratingnya', 'propesional', 'kayaknya', 'canggih', 'mantap', 'layak', 'bagus', 'koplit', 'bamgettttt']","['pantas saja ratingnya buruk', 'kayaknya masih jauh dari harapan', 'layak dikasi rating buruk']",Kurang Ratingnya Propesional
119,31,119_kebanyakan_cover_sattt_menganggu,"['kebanyakan', 'cover', 'sattt', 'menganggu', 'porno', 'melebihi', 'nalar', 'najis', 'youtube', 'membencinya']","['lah kebanyakan iklan', 'kebanyakan iklan nya', 'kebanyakan iklan nya']",Kebanyakan Cover Sattt
120,40,120_jelass_sok_duit_doang,"['jelass', 'sok', 'duit', 'doang', 'dispam', 'mahal²', 'daun', 'kagak', 'mahal', 'iklas']","['kebanyakan film sebelum masesi asu balikin duit saya rugii anjingg', 'kagak jelass sudah langganan mana enggak bisa lihat timnas ngotak dikit memang bisa balikin duitnya bego', 'kalau tidak sanggup buat nanyain live tidak usah maksa lah bayar mahal² malah rendering mulu apalah']",Jelass Sok Duit
121,90,121_platinum_paket_santri_bunda,"['platinum', 'paket', 'santri', 'bunda', 'f1', 'berlangganan', 'pilih', 'disuruh', 'aktif', 'status']","['sudah berlangganan paket platinum buat menonton vnl tapi tetap saja tidak bisa di buka apa2an ini aplikasi malah suruh langganan lagi saat menonton vnl padahal saya sudah beli paket platinum nya', 'saya sudah beli paket platinum tapi kenapa tidak bisa menonton selalu disuruh berlangganan berarti paket yang saya beli tidak guna sama sekali giliran klik beli lagi paket platinum jawabannya anda sudah berlangganan paket platinum 1 bulan terus saya harus bagaimana', 'kemrin baru beli tv changhong katanya kalau beli tv itu dapat gratis premium platinum tapi ini enggak bisa tidak ada sudah nge gmail tapi tidak dapat solusinya merasa tertipu bagaimana caranyaa dong di bantu']",Platinum Paket Santri
122,72,122_ribet_paham_berak_mudah,"['ribet', 'paham', 'berak', 'mudah', 'semudah', 'pembayaran', 'banking', 'sports', 'paketan', 'kampus']","['ribet', 'ribet aplikasinya', 'ribet']",Ribet Paham Berak
123,41,123_45_pas_besoknya_ribu,"['45', 'pas', 'besoknya', 'ribu', 'enda', 'isi', 'tulisanya', 'beres', 'password', 'pulsa']","['emosiiii lama mau beli paket langganan saja susahnya meminta ampun dftr pakai email apa giliran beli paket ganti email sendiri sudah ganti email sekarang salah negara padahal semuanya sudah benar sudah sesuai negara indonesia niat jual paket langganan tidak sih deh lah beli paket langganan di aplikasi lain yang tidak ribet orang mau beli beli kok dipersulit', 'bagaimana sih baru saja aktifin paket platinum 45 ribu per bulan baru sehari dipakai aplikasinya besoknya buka aplikasi lagi eh akunku tiba tiba keluar giliran aku log ini lagi malah paket langganan hilang juga padahal akun sama tanggung jawab dong masa aktif pketku tulisanya sampai tanggal 25 januari 2026 baru saja sehari makai paket sudah hilang hangus', 'bagaimana aplikasi vidio ini masa saya masih ada paket premium masih 28 hari terus saya ngisi dana otomatis beli paket premium lagi cuma karena langganan saya belum di matiin harusnya kalo masih ada paket aktif jangan di beli otomatis namanya perampokan ini kalo paket sudah habis lah baru ke beli otomatis gapapa saya baru 3 hari astaga jadi ketimpah paket yang masih beli 3 hari kacau ubah sistem lo vidio atau minimal tanggung jawab lah enggak jelas']",45 Pas Besoknya
124,21,124_kebanyakan_iklan_skip_dan,"['kebanyakan', 'iklan', 'skip', 'dan', 'di', '', '', '', '', '']","['kebanyakan iklan', 'kebanyakan iklan', 'kebanyakan iklan']",Kebanyakan Iklan Skip
125,66,125_bwf_open_wc_bo,"['bwf', 'open', 'wc', 'bo', 'spotv', 'ultimate', 'u17', 'paket', 'ditonton', 'extra']","['lah saya beli paketnya bwf all spotv masa tidak bisa menonton badminton indonesia open kacau kacau', 'paketnya aktif bwf spotv tapi tidak ada saluran live bwf sedangkan hari ini ada live bwf di indonesia', 'sudah beli paket bwf spotv tapi tidak bisa terbuka indonesia open']",Bwf Open Wc
126,108,126_diputar_laptop_memutar_putar,"['diputar', 'laptop', 'memutar', 'putar', 'videonya', 'gaguna', 'video', 'terputar', 'korea', 'pc']","['sudah langganan tapi live volley videonya tidak bisa dibuka parah', 'karena tidak bisa menonton di laptop walapun sudah lewat website resminya', 'drama korea tiba tidak bisa di play tidak tersedia dinegara anda langganan gaguna']",Diputar Laptop Memutar
127,60,127_nyedot_paketan_ngabisin_data,"['nyedot', 'paketan', 'ngabisin', 'data', 'kuota', 'kesel', 'beli', 'hisa', 'hdeh', 'aduh']","['apl ampas beli langganan bulanan masih dsuruh beli prabayar', 'kesel sudah beli paketan tetap ada iklan hdeh ampun buat kesel banget', 'anjayyy beli paket sebulan masa baru seminggu sudah nyedot dana lgii']",Nyedot Paketan Ngabisin
128,44,128_bosok_gembel_ngebug_tiktok,"['bosok', 'gembel', 'ngebug', 'tiktok', 'bisok', 'bosokk', '1tirlyun', 'iqiyi', 'wlek', 'goblg']","['bosok', 'bosok', 'bosok']",Bosok Gembel Ngebug
129,83,129_putar_gc_tonton_vidionya,"['putar', 'gc', 'tonton', 'vidionya', 'malaysia', 'nmer', 'unduhan', 'tontonannya', 'hancur', 'brunei']","['sejak kejadian semalam vidio hancur live indonesia tidak ada', 'banyak movie tidak bisa di putar jika berada di negara brunei darussalam', 'semua tv streaming android kena blokir tidak bisa menonton sepak boya']",Putar Gc Tonton
130,45,130_diunduh_diputer_kerabat_perangkat,"['diunduh', 'diputer', 'kerabat', 'perangkat', 'dibuka', 'dibatasi', 'mutu', 'dibukak', 'bab1', 'auto']","['sudah langgan pidio tidak bisa di buka nih aduh', 'aplikasi buruk sudah berlangana bri tapi tidak bisa diputer', 'aplikasi apaan coba masa bertuliskan gratis tapi tidak bisa diunduh dan juga harus berlangganan']",Diunduh Diputer Kerabat
131,74,131_klaim_xl_bonus_my,"['klaim', 'xl', 'bonus', 'my', 'pembelian', 'berhasil', 'platinum', 'pencuri', 'sistem', 'riwayat']","['saya klaim bonus dari my xl mendapatkan platinum 30 hari setelah saya klaim saya cek di akun ternyata belum aktif padahal klaim berhasil ini bug apa bagaimana ini saya di rugikan loh tolong segera di balas ya hehehehe', 'haloo saya dari pengguna aplikasi vidio nih kan kemarin habis beli paket bundling dari my xl yang dapat platinum juga di dalam paketannya sebenarnya sudah tertulis berhasil aktif di riwayat pembelian tapi kok saat mau menonton di suruh aktifin paket platinum lagi sudah ada bukti screenshot an tapi tidak di terima sama admin mohon maaf saya kasih rating buruk', 'saya melakukan pembelian dalam aplikasi yaitu paket platinum 3 bulan seharga kurang lebih 120 000 pembayarannya dengan sistem potong pulsa telkomsel masalahnya adalah pulsa saya sudah dipotong sms notifikasi berhasil beli paket sudah ada tetapi paketnya tidak ada ada sampai sekarang sudah berusaha komunikasi dengan pihak vidio tapi tidak selesai lantaran meminta kode gpa sedangkan saya tak bisa menemukan gpa yang konon terdapat pada item atau riwayat pembelian produk di ranah google play']",Klaim Xl Bonus
132,23,132_bintang_berbicara_menilai_maksimal,"['bintang', 'berbicara', 'menilai', 'maksimal', 'wkwk', 'satu', '2k', 'kucari', 'bluran', 'meniru']","['biar bintang yang berbicara', 'cukup bintang yang berbicara', 'bintang yang berbicara']",Bintang Berbicara Menilai
133,37,133_nyaman_dihilangkan_tolong_hilangkan,"['nyaman', 'dihilangkan', 'tolong', 'hilangkan', 'maaf', 'situs', 'pliss', 'kurangi', 'iklannya', 'ya']","['tidak nyaman menonton di aplikasi ini banyak iklannya tolong dong min iklannya di kurangi biar penggemar vidio bisa menonton enak', 'vidio ini kan tv berbayar kenapa konsepnya sekarang jadi banyak iklannya ya tolong iklannya dihilangkan agar kami sebagai pengguna atau pelanggan lebih nyaman menikmatinya', 'tolong pemilik situs aplikasi vidio ini iklan nya jangan sering-sering juga lama bisa malas orang donlot apikasih ini tolong di rehap kembali iklan nya lama kali enggak jelas']",Nyaman Dihilangkan Tolong
134,73,134_rcti_sh_ada_indak,"['rcti', 'sh', 'ada', 'indak', 'chanel', 'kok', 'ejen', 'ali', 'chanelnya', 'njing']","['kok tidak ada rcti ya', 'kok tidak ada rcti ya', 'kok rcti tidak ada']",Rcti Sh Ada
135,37,135_iklannya_banyak_minta_cemilan,"['iklannya', 'banyak', 'minta', 'cemilan', 'banyyak', 'lu²', 'lamaaaa', 'lebaran', 'kacang', 'peminatnya']","['banyak iklannya', 'banyak iklannya', 'iklannya makin banyak']",Iklannya Banyak Minta
