reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
60082ea3-cc86-4cd3-bb20-919c167bc16c,Sesuai ke inginan,89,Memudahkan Kaum Inginan,0.6971511840820312,135,Solutif Responsif Istimewa,0.6861537098884583,119,Simple Praktis Memakai,0.6845813989639282
4e216306-24f8-4f86-abf7-c04d2ee90c1e,"Sangat2 membantu di saat emergency, anytime kita bisa berkonsultasi dgn dokter umum maupun specialis, appreciated👏",8,Dimana Dengan Konsultasi,0.7920370697975159,118,Butuh Muka Tatap,0.8059290647506714,11,Klinik Ke Rs,0.8012807369232178
13596986-3f9a-404d-8497-472d08146712,good,104,Good  ,1.0,58,Good  ,1.0,81,Good  ,1.0
039eeb2f-5607-4248-bd45-20cb69e9986b,sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
483589da-509a-4e06-bede-e623b236daf2,Dokternya ramah dan cepat tanggap makasih 🙏,2,Dok Halo Terima,0.9039754867553711,182,Merespon Mahal Chatnya,0.886508584022522,25,Ramah2 Ramah Excelent,0.8765506744384766
fbef0ada-000f-4ee2-a861-f291fa3bde48,Good,104,Good  ,1.0,58,Good  ,1.0,81,Good  ,1.0
b2ca339a-b4ef-4ae5-be95-cba078026067,Pelayanan sangat baik,106,Layanan Pelayanan Ramah,0.969357430934906,152,Pelayanan Bagus Berubah,0.9324966669082642,32,Pelayanan Dilayani Pelayanannya,0.9010447263717651
6ab8fe0f-1fb2-49ef-bc52-46c22e2d4436,josss,99,Bguss Joss Baguus,0.9090759754180908,202,Jos Tokcer Ancak,0.859398603439331,33,Mantap Tok ,0.8355467319488525
f5cdd72b-1b5c-40e3-be08-7a0c950dd3e2,Sayang posisi Bogor dapat yg bekerjasama di jakarta tapi cukup cepat 2 hari sampai,137,Lokasi Alamat Apotek,0.7263126373291016,121,Menit 30 Kurang,0.6851699948310852,243,Kadang Overthinking Please,0.6680904626846313
a7c53162-3a4e-497c-81c1-5c3a746266b4,Support dokternya cepat...mantab,56,Mantab Mantabbb Gacorrrr,0.6655819416046143,143,Tanggap Dokternya Cepat,0.8725351095199585,97,Bestt Semuaa Mantap,0.8702285885810852
a5a4b6a2-e625-4e1a-905e-882d900e2a47,Sangat membantu,0,Membantu Sangat Buibu,0.9999997019767761,185,Super Cs Sanhat,0.9575963616371155,198,Standart Membantunsekali Simple,0.9550213813781738
f0e9c098-5712-414f-b098-7bdbeccbdf17,Cukup puas atas jawaban dan saran dari dokter,155,Puas Konsultasinya Doc,0.777828574180603,184,Informasinya Riwayat Difahami,0.7494455575942993,2,Dok Halo Terima,0.7375160455703735
