Topic,Count,Name,Representation,Representative_Docs,label_manual
931,26,931_praktis_modern_udpate_uinya,"['praktis', 'modern', 'udpate', 'uinya', 'mandiri', 'and', 'cepat', 'penggunaan', 'maju', 'terlalu']","['mudah cepat dan praktis', 'mudah praktis dan cepat', 'mudah praktis dan cepat']",Praktis Modern Udpate
932,19,932_bagusd_gus_kali_bahhhhh,"['bagusd', 'gus', 'kali', 'bahhhhh', 'bagusb', 'manteup', 'bagusa', 'syekali', 'pertama', 'upload']","['bagus kali', 'bagus kali', 'bagus kali']",Bagusd Gus Kali
933,21,933_pekerjaa_bermampa_seganya_segalanya,"['pekerjaa', 'bermampa', 'seganya', 'segalanya', 'memudahkan', 'at', 'hak', 'mengklaim', 'bapak', 'terimakasih']","['aplikasi yang memudahkan terimakasih', 'aplikasi yang mempermudah pekerjaa', 'aplikasi yang bermampa at']",Pekerjaa Bermampa Seganya
934,29,934_okehhh_bermanfaat_sangatt_mendapatkan,"['okehhh', 'bermanfaat', 'sangatt', 'mendapatkan', 'informatif', 'berguna', 'mantap', 'sekali', 'informasi', 'banget']","['mantap sangat bermanfaat', 'mantap sangat bermanfaat', 'mantap sangat bermanfaat']",Okehhh Bermanfaat Sangatt
935,54,935_susah_masuk_bantulah_amplifikasi,"['susah', 'masuk', 'bantulah', 'amplifikasi', 'abadi', 'fire', 'keaplikasinya', 'lolong', 'kejmo', 'diapdet']","['susah masuk nya', 'agak susah masuk', 'susah untuk masuk']",Susah Masuk Bantulah
936,32,936_memuat_berkurang_masuk2_tampil,"['memuat', 'berkurang', 'masuk2', 'tampil', 'bukti', 'upgred', 'loging', 'gagal', 'mencerahkan', 'pencet2']","['kenapa tiba saya cek saldo keterangan gagal memuat data awas saja kalau sampai saldonya hilang', 'kenpa tidak tampil bukti transfer ya saya klain padahal sukses', 'parah setelah di upgred kok bisa ya saldo saya berkurang dari mana jalan nya saldo bisa berkurang']",Memuat Berkurang Masuk2
937,23,937_pelajari_pahami_mengerti_kadi,"['pelajari', 'pahami', 'mengerti', 'kadi', 'mkch', 'jmp', 'pemula', 'teliti', 'aga', 'mhn']","['sangat mudah di pahami', 'sangat mudah untuk di pahami', 'sangat mudah di pahami']",Pelajari Pahami Mengerti
938,13,938_membatu_pakay_membabtu_isi,"['membatu', 'pakay', 'membabtu', 'isi', 'melihat', 'pengguna', 'ini', 'aplikasi', 'sekali', 'dengan']","['aplikasi ini sangat membatu sekali', 'aplikasi nya sangat membatu', 'aplikasi ini sangat membatu']",Membatu Pakay Membabtu
939,16,939_bguss_bguass_bgusmi_bguus,"['bguss', 'bguass', 'bgusmi', 'bguus', 'amann', 'lah', 'the', 'best', 'banget', 'nya']","['bguss', 'bguss', 'bguss']",Bguss Bguass Bgusmi
940,40,940_enak_ribet_buruan_menemui,"['enak', 'ribet', 'buruan', 'menemui', 'menu2', 'tengs', 'cangih', '15jt', 'tq', 'rekomen']","['mudah dan tidak ribet lagi', 'mudah dan tidak ribet', 'mudah dan tidak ribet']",Enak Ribet Buruan
941,29,941_thanks_lu_kepribadian_dun,"['thanks', 'lu', 'kepribadian', 'dun', 'lex', 'pedu', 'thanksgiving', 'smuahb', 'nb', 'rambah']","['trimakasih jht', 'trimakasih jht', 'trimakasih jht']",Thanks Lu Kepribadian
942,17,942_sipil_pemerintahan_sejuta_masyarakat,"['sipil', 'pemerintahan', 'sejuta', 'masyarakat', 'dperbaiki', 'pengelola', 'miskin', 'umat', 'finansial', 'desa']","['membantu finansial publik', 'good pengelola pemerintahan', 'membantu masalah sejuta umat']",Sipil Pemerintahan Sejuta
943,21,943_kalem_layanan_memproses_teliti,"['kalem', 'layanan', 'memproses', 'teliti', 'kayanan', 'klaemnya', 'puas', 'dijaga', 'dengan', 'mobil']","['saya puas dengan layanan ini', 'sangat puas dengan layanan jmo', 'saya sangat puas dengan layanan ini']",Kalem Layanan Memproses
944,14,944_penting_diperhatikan_bagiku_sangatlah,"['penting', 'diperhatikan', 'bagiku', 'sangatlah', 'minggu', 'mulu', 'perbarui', 'masa', 'meminta', 'setiap']","['sangat penting membantu kita', 'sangatlah penting untuk diperhatikan', 'sangat penting bagiku']",Penting Diperhatikan Bagiku
945,25,945_kerjasama_baarakallahu_disiapkan_rabbalallamiin,"['kerjasama', 'baarakallahu', 'disiapkan', 'rabbalallamiin', 'memuaskan', 'okeeee', 'bjs', 'terimakasih', 'alhamdulillah', 'satset']","['sangat memuaskan terimakasih banyak', 'sangat memuaskan terimakasih', 'sangat memuaskan terimakasih jmo']",Kerjasama Baarakallahu Disiapkan
946,52,946_samsung_redmi_note_xiaomi,"['samsung', 'redmi', 'note', 'xiaomi', 'hp', '13', 'a03', 'pro', 'android', 'galaxy']","['update terbaru aplikasi tidak dapat dibuka samsung a7', 'aplikasi selalu crash di hp samsung a02s', 'tidak bisa dibuka di samsung a02s']",Samsung Redmi Note
947,13,947_mantaapp_manteepp_mantaaapp_selalu,"['mantaapp', 'manteepp', 'mantaaapp', 'selalu', '', '', '', '', '', '']","['mantaapp', 'mantaapp', 'mantaapp']",Mantaapp Manteepp Mantaaapp
948,20,948_pelayananya_pelayananny_thnk_sanagat,"['pelayananya', 'pelayananny', 'thnk', 'sanagat', 'petugasnya', 'sabar', 'pelayanan', 'pelayanannya', 'ramah', 'nya']","['sangat bagus pelayanan nya', 'sangat bagus pelayanan nya', 'sangat bagus dan ramah pelayanannya thnk']",Pelayananya Pelayananny Thnk
949,14,949_bagis_gaskeun_bagid_bagiss,"['bagis', 'gaskeun', 'bagid', 'bagiss', 'oke', '', '', '', '', '']","['bagis', 'bagis', 'bagis']",Bagis Gaskeun Bagid
950,36,950_layanan_belanjaan_mengoperasionalkannya_konsep,"['layanan', 'belanjaan', 'mengoperasionalkannya', 'konsep', 'kelompok', 'rentan', 'mengingat', 'nagus', 'kunci', 'sebenarnya']","['layanan bagus', 'layanan bagus', 'layanan bagus']",Layanan Belanjaan Mengoperasionalkannya
