Topic,Count,Name,Representation,Representative_Docs,label_manual
-1,80,-1_toppp_verygood_ºməŋtaªªþss_oks,"['toppp', 'verygood', 'ºməŋtaªªþss', 'oks', '𝔯𝔲𝔪𝔞𝔥', 'gandoesn', 'beenr', 'bagas', 'cuakepp', 'cakeeuuup']","['aplikasi ini sangat membantu untuk belanja kebutuhan harian tanpa harus keluar rumah produk lengkap pengiriman cepat dan banyak promo menarik cocok banget buat yang sibuk', 'semakin mudah belanja di indomaret tidak perlu ke toko tinggal klik pesanan sudah sampai ke depan rumah terimakasih', 'klik indomaret sangat bagus']",Toppp Verygood ºməŋtaªªþss
0,1437,0_tolong_kenapa_tapi_kosong,"['tolong', 'kenapa', 'tapi', 'kosong', 'lambat', 'padahal', 'update', 'kalau', 'ya', 'lama']","['aplikasi nya lambat', 'aplikasi lambat', 'kenapa tidak bisa di buka aplikasinya']",Tolong Kenapa Tapi
1,1070,1_mager_malas_keluar_kaum,"['mager', 'malas', 'keluar', 'kaum', 'ibu', 'saat', 'hujan', 'ketika', 'disaat', 'bagi']","['sangat membantu di saat malas keluar rumah', 'sangat membantu di saat malas keluar rumah', 'aplikasi sangat membantu saat mager keluar rumah']",Mager Malas Keluar
2,597,2_membantu_sangat_sangatt_amat,"['membantu', 'sangat', 'sangatt', 'amat', 'mendukung', 'akmal', 'bagusd', 'direkomendasi', 'sangatta', 'mashaallah']","['sangat membantu', 'sangat membantu', 'sangat membantu']",Membantu Sangat Sangatt
3,295,3_gacor_gud_gacorrr_andalan,"['gacor', 'gud', 'gacorrr', 'andalan', 'guud', 'mntull', 'anggakasman', 'terdebest', 'tabarakallah', 'opsional']","['gacorrr', 'gacorrr', 'gacorrr']",Gacor Gud Gacorrr
4,423,4_perlu_repot_tanpa_harus,"['perlu', 'repot', 'tanpa', 'harus', 'ke', 'usah', 'keluar', 'toko', 'tidak', 'datang']","['mempermudah kita untuk belanja tanpa harus keluar rumah', 'mempermudah belanja tanpa harus keluar rumah', 'mempermudah belanja tanpa harus keluar rumah']",Perlu Repot Tanpa
5,305,5_semoga_sukses_kedepannya_tingkatkan,"['semoga', 'sukses', 'kedepannya', 'tingkatkan', 'makin', 'maju', 'semakin', 'terus', 'selalu', 'ditingkatkan']","['semoga lebih baik lagi kedepannya', 'semoga kedepannya bisa lebih baik lagi', 'semoga kedepannya lebih baik lagi']",Semoga Sukses Kedepannya
6,249,6_hanya_indomaret_klik_mudah,"['hanya', 'indomaret', 'klik', 'mudah', 'lebih', 'hemat', 'menggunakan', 'lewat', 'belanja', 'melalui']","['pakai klik indomaret belanja lebih hemat dan mudah', 'aplikasi klik indomaret belanja jadi lebih mudah', 'klik indomaret belanja jadi lebih mudah']",Hanya Indomaret Klik
7,209,7_promonya_banyak_promosinya_menarik,"['promonya', 'banyak', 'promosinya', 'menarik', 'lebih', 'promo', 'kembar', 'promosi', 'mudah', 'tanggal']","['belanja jadi lebih mudah dan banyak promo nya', 'belanja jadi lebih mudah dan banyak promo nya', 'banyak promonya belanja jadi lebih hemat']",Promonya Banyak Promosinya
8,171,8_baik_baikmemuaskan_munafik_kakaknya,"['baik', 'baikmemuaskan', 'munafik', 'kakaknya', 'buruk', 'berlanja', 'kakak', 'semua', 'apapun', 'via']","['baik', 'baik', 'baik']",Baik Baikmemuaskan Munafik
9,236,9_kartonan_groceries_mulai_semuanya,"['kartonan', 'groceries', 'mulai', 'semuanya', 'ongkir', 'gratis', 'sehari', 'semua', 'kebutuhan', 'lengkap']","['belanja lewat klik indomaret sangat mantap gratis ongkir semuanya ada mulai dari barang kartonan sampai groceries', 'suka banget belanja di sini karena ada gratis ongkir semuanya ada mulai dari barang kartonan sampai groceries', 'gratis ongkir nya buat belanja jadi makin hemat semuanya ada mulai dari barang kartonan sampai groceries kebutuhan sehari hari']",Kartonan Groceries Mulai
10,302,10_tinggal_duduk_tunggu_manis,"['tinggal', 'duduk', 'tunggu', 'manis', 'dirumah', 'diantar', 'belanjaan', 'datang', 'klik', 'sampai']","['belanja makin mudah tinggal klik pesanan sudah sampai rumah', 'belanja mudah tinggal klik klik', 'belanja jadi lebih mudah tinggal klik']",Tinggal Duduk Tunggu
11,146,11_keren_cakep_belanjain_ujan,"['keren', 'cakep', 'belanjain', 'ujan', 'kerumahnya', 'badasss', 'layoutnya', 'ekosistemnya', 'ceoet', 'responsip']","['keren', 'keren', 'keren']",Keren Cakep Belanjain
12,164,12_pelayanannya_pelayananya_pelayanan_memuaskan,"['pelayanannya', 'pelayananya', 'pelayanan', 'memuaskan', 'apkanya', 'baik', 'ramah', 'pegawainya', 'pelayananannya', 'kelak']","['pelayanannya sangat baik', 'pelayanannya sangat baik', 'pelayanannya sangat baik']",Pelayanannya Pelayananya Pelayanan
13,108,13_promosinya_banyak_promonya_menarik,"['promosinya', 'banyak', 'promonya', 'menarik', 'promo', 'aplikasinya', 'promosi', 'nya', 'menguntungkan', 'aplikasi']","['aplikasi bagus banyak promonya', 'aplikasi sangat bagus dan banyak promonya', 'aplikasi yang sangat bagus dan promonya sangat bagus']",Promosinya Banyak Promonya
14,130,14_digunakan_akses_gunakan_mudah,"['digunakan', 'akses', 'gunakan', 'mudah', 'pahami', 'dipahami', 'aplikasinya', 'aplikasi', 'ngeleg', 'simpel']","['aplikasi yang mudah digunakan', 'aplikasinya bagus dan mudah digunakan', 'aplikasi bagus dan mudah digunakan']",Digunakan Akses Gunakan
15,105,15_promonya_banyak_promosinya_promo,"['promonya', 'banyak', 'promosinya', 'promo', 'memudahkan', 'dalam', 'menarik', 'online', 'berbelanja', 'mempermudah']","['memudahkan belanja dan banyak promo nya', 'sangat memudahkan untuk belanja online dan banyak promonya', 'memudahkan dalam belanja dan promo yang mantap']",Promonya Banyak Promosinya
16,110,16_berbelanja_online_memudahkan_untuk,"['berbelanja', 'online', 'memudahkan', 'untuk', 'aplikasi', 'berguna', 'dalam', 'meriah', 'lancar', 'mencari']","['aplikasi yang membantu saya dan memudahkan untuk berbelanja', 'aplikasi sangat membantu memudahkan untuk berbelanja', 'aplikasi yang sangat membantu untuk memudahkan berbelanja online']",Berbelanja Online Memudahkan
17,93,17_bagus_cukup_gemuroh_sangat,"['bagus', 'cukup', 'gemuroh', 'sangat', 'sangatlah', 'nyaman', 'baik', 'kami', 'kurang', 'lancar']","['sangat bagus', 'sangat bagus', 'sangat bagus']",Bagus Cukup Gemuroh
18,93,18_pengantaran_membanyaki_pengiriman_promonya,"['pengantaran', 'membanyaki', 'pengiriman', 'promonya', 'pengirimannya', 'cepat', 'banyak', 'step', 'promosinya', 'tepat']","['pengiriman cepat dan banyak promosinya', 'pengiriman cepat dan banyak promosinya', 'pengantaran cepat banyak promosinya']",Pengantaran Membanyaki Pengiriman
19,100,19_hemat_mudah_ribett_hemattt,"['hemat', 'mudah', 'ribett', 'hemattt', 'terjangkau', 'harga', 'belanja', 'aman', 'murah', 'bersahabat']","['belanja mudah dan hemat', 'belanja mudah dan hemat', 'belanja mudah dan hemat']",Hemat Mudah Ribett
20,168,20_ramah_kurirnya_kurir_sopan,"['ramah', 'kurirnya', 'kurir', 'sopan', 'pengiriman', 'cepat', 'ramah2', 'tepat', 'pesanan', 'juga']","['cepat kurirnya ramah ramah', 'pengiriman cepat n kurirnya ramah', 'pengiriman cepat dan kurirnya ramah']",Ramah Kurirnya Kurir
21,92,21_gratis_ongkir_tujuan_pengiriman,"['gratis', 'ongkir', 'tujuan', 'pengiriman', 'cepat', 'cod', 'tepat', 'non', 'dapatkan', 'mudah']","['belanja mudah pengiriman cepat dan gratis ongkir', 'pengiriman cepat belanja lebih mudah', 'pengiriman cepat belanja pun mudah']",Gratis Ongkir Tujuan
22,83,22_diskonnya_banyak_online_boskuu,"['diskonnya', 'banyak', 'online', 'boskuu', 'sajauh', 'promosi', 'menarik', 'promosinya', 'aplikasi', 'promonya']","['aplikasi yang memudahkan untuk belanja online dan banyak promonya juga', 'aplikasi ini sangat bagus memudahkan konsumen belanja dari rumah dan banyak promosinya sangat direkomendasikan sekali', 'aplikasi yang membantu untuk belanja online banyak promonya juga']",Diskonnya Banyak Online
23,134,23_menjadi_jadi_lebih_mudah,"['menjadi', 'jadi', 'lebih', 'mudah', 'praktis', 'belanja', 'menyenangkan', 'gampang', 'membuat', 'ramah2']","['belanja jadi lebih mudah', 'belanja jadi lebih mudah', 'belanja jadi lebih mudah']",Menjadi Jadi Lebih
24,97,24_sekali_membantu_berlangganan_sangat,"['sekali', 'membantu', 'berlangganan', 'sangat', 'membantuu', 'layanannya', 'komsumenya', 'lik', 'mkasi', 'banyaakk']","['sangat membantu sekali', 'sangat membantu sekali', 'sangat membantu sekali']",Sekali Membantu Berlangganan
25,77,25_aplikasinya_aplikanya_beda_wow,"['aplikasinya', 'aplikanya', 'beda', 'wow', 'bagus', 'bagusssss', 'sangatt', 'banget', 'canggih', 'wah']","['bagus banget aplikasi nya', 'aplikasi nya bagus banget', 'aplikasi nya bagus banget']",Aplikasinya Aplikanya Beda
26,74,26_good_happy__,"['good', 'happy', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good Happy 
27,85,27_yes_is_the_best,"['yes', 'is', 'the', 'best', 'love', 'klik', 'indomaret', 'titik', 'paling', 'mantap']","['mantap klik indomaret', 'indomaret is the best', 'klik indomaret is the best']",Yes Is The
28,121,28_lebih_mudah_belanja_digunakannya,"['lebih', 'mudah', 'belanja', 'digunakannya', 'ayok', 'nagus', 'indomerit', 'mirahhh', 'alhamddlh', 'dimna']","['belanja lebih mudah', 'belanja lebih mudah', 'belanja lebih mudah']",Lebih Mudah Belanja
29,71,29_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
30,71,30_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
31,115,31_sambil_tiduran_dari_rumah,"['sambil', 'tiduran', 'dari', 'rumah', 'antri', 'cara', 'satset', 'bisa', 'tidur', 'sekarang']","['belanja lebih mudah dari rumah', 'belanja lebih mudah dari rumah', 'di rumah saja belanja lebih mudah dan hemat']",Sambil Tiduran Dari
32,71,32_berguna_nusa_bangsa_bermanfaat,"['berguna', 'nusa', 'bangsa', 'bermanfaat', 'aplikasinya', 'bagus', 'aplikasnya', 'bajak', 'bilamana', 'kegunaannya']","['aplikasinya sangat bagus dan sangat membantu', 'aplikasi yang sangat bagus dan sangat membantu', 'aplikasi yang sangat bagus dan sangat membantu']",Berguna Nusa Bangsa
33,100,33_pengiriman_cepat_dalan_ganter,"['pengiriman', 'cepat', 'dalan', 'ganter', 'pengirimanmya', 'mpruy', 'gerceepp', 'disinikalau', 'egiluy', 'dewe']","['pengiriman cepat', 'pengiriman cepat', 'pengiriman cepat']",Pengiriman Cepat Dalan
34,134,34_pesan_tinggal_malas_depan,"['pesan', 'tinggal', 'malas', 'depan', 'pintu', 'keluar', 'lewat', 'mager', 'cocok', 'rumah']","['aplikasi ini sangat membantu untuk anda yang malas keluar rumah bisa pesan lewat aplikasi ini', 'sangat membantu untuk yang mager keluar rumah tinggal pesan lewat aplikasi klik barang sudah sampai ke rumah tidak perlu keluar rumah', 'sangat membantu kalau lagi mager keluar rumah tinggal pesan saja lewat aplikasi ini']",Pesan Tinggal Malas
35,78,35_promonya_banyak_promosi_aplksinya,"['promonya', 'banyak', 'promosi', 'aplksinya', 'membantu', 'harga²nya', 'backnya', 'menbantuu', 'mengagumkan', 'kernnn']","['sangat membantu dan banyak promonya', 'sangat membantu dan banyak promonya', 'sangat membantu dan banyak promonya']",Promonya Banyak Promosi
36,69,36_bagus_aplikasi_legg_nge,"['bagus', 'aplikasi', 'legg', 'nge', 'baik', 'lancar', 'dan', 'tidak', '', '']","['aplikasi bagus', 'aplikasi bagus', 'aplikasi bagus']",Bagus Aplikasi Legg
37,64,37_oke_one_its_juga,"['oke', 'one', 'its', 'juga', '', '', '', '', '', '']","['oke', 'oke', 'oke']",Oke One Its
38,67,38_promosinya_banyak_peomo_promosi,"['promosinya', 'banyak', 'peomo', 'promosi', 'promonya', 'hemat', 'promo', 'episensi', 'menarikk', 'nungguh']","['selalu banyak promosinya dan lebih praktis', 'mantap banyak promosinya dan lebih hemat lebih mudah tinggal nungguh dirumah', 'dengan klik lebih mudah dan hemat promosinya banyak dan lebih praktis']",Promosinya Banyak Peomo
39,80,39_oke_okay_desu_beguna,"['oke', 'okay', 'desu', 'beguna', 'tnrv', 'udahan', 'terbantuu', 'pengantarann', 'occ', 'operasional']","['oke', 'oke', 'oke oke']",Oke Okay Desu
40,93,40_diskon_promosi_promo_untungnya,"['diskon', 'promosi', 'promo', 'untungnya', 'banyak', 'menarik', 'sering', 'membanyaki', 'memesan', 'adakan']","['banyak promosi menarik', 'banyak promosi menarik', 'promosi menarik']",Diskon Promosi Promo
41,99,41_banget_bagus_euyy_buang,"['banget', 'bagus', 'euyy', 'buang', 'sumpah', 'ganteng', 'gwanteng', 'bumil', 'berow', 'bre']","['bagus banget', 'bagus banget', 'bagus banget']",Banget Bagus Euyy
42,83,42_baik_pelayan_sangat_pelayananan,"['baik', 'pelayan', 'sangat', 'pelayananan', 'ajibaho', 'delimna', 'prosess', 'merepotkan', 'komitmen', 'rugi']","['sangat baik', 'sangat baik', 'baik sangat']",Baik Pelayan Sangat
43,61,43_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
44,97,44_memuaskan_iphone_sangat_10,"['memuaskan', 'iphone', 'sangat', '10', 'responsif', 'menginfokan', 'berpengalaman', 'faham', 'bebekac', 'ayumegalestari']","['sangat memuaskan', 'sangat memuaskan', 'sangat memuaskan']",Memuaskan Iphone Sangat
45,73,45_job_good_goodjob_orderanku,"['job', 'good', 'goodjob', 'orderanku', 'teams', 'economies', 'beciro', 'sejenis', 'mantappz', 'goo']","['good job', 'good job', 'good job']",Job Good Goodjob
46,58,46_berguna_dibutuhkan_aplikasi_membantu,"['berguna', 'dibutuhkan', 'aplikasi', 'membantu', 'sangat', 'jis', 'membantuu', 'tenaga', 'menghemat', 'mencari']","['aplikasi sangat berguna', 'aplikasi sangat berguna', 'aplikasi sangat berguna']",Berguna Dibutuhkan Aplikasi
47,157,47_sehari_hari_kebutuhan_keperluan,"['sehari', 'hari', 'kebutuhan', 'keperluan', 'sehari2', 'pemesanan', 'dalam', 'memudahkan', 'untuk', 'ongkir']","['sangat membantu belanja kebutuhan sehari hari', 'sangat membantu untuk belanja kebutuhan sehari hari', 'belanja kebutuhan sehari hari']",Sehari Hari Kebutuhan
48,61,48_hemat_lebih_mudah_hemaatt,"['hemat', 'lebih', 'mudah', 'hemaatt', 'kartonannya', 'diindomarett', 'tentunya', 'praktisi', 'mura', 'mantapsss']","['belanja lebih mudah dan hemat', 'belanja lebih mudah dan hemat', 'belanja lebih mudah dan hemat']",Hemat Lebih Mudah
49,101,49_bermanfaat_sangat_digabung_gunung,"['bermanfaat', 'sangat', 'digabung', 'gunung', 'ngorder', 'lihat2', 'golongan', 'san', 'pesenanan', 'putri']","['sangat bermanfaat', 'sangat bermanfaat', 'sangat bermanfaat']",Bermanfaat Sangat Digabung
50,93,50_tepat_waktu_sesuai_pengiriman,"['tepat', 'waktu', 'sesuai', 'pengiriman', 'aman', 'pesanan', 'barang', 'dipilih', 'kondisi', 'lengkap']","['pengiriman tepat waktu barang lengkap', 'pengiriman tepat waktu barang lengkap', 'pengiriman tepat waktu dan barang sesuai pesanan']",Tepat Waktu Sesuai
51,77,51_promonya_lewat_ayo_banyak,"['promonya', 'lewat', 'ayo', 'banyak', 'indomaret', 'happy', 'klik', 'besttt', 'berburu', 'promosi']","['senang belanja lewat klik indomaret banyak promonya', 'belanja di klik indomaret banyak promonya', 'belanja lewat klik indomaret banyak promonya dan lebih mudah']",Promonya Lewat Ayo
52,72,52_hemat_efisien_praktis_murah,"['hemat', 'efisien', 'praktis', 'murah', 'cepat', 'motoran', 'mudaaah', 'bhap', 'sampii', 'beuhh']","['cepat dan hemat', 'mudah cepat dan hemat', 'mudah cepat dan hemat']",Hemat Efisien Praktis
53,73,53_sehari_hari_memenuhi_kebutuhan,"['sehari', 'hari', 'memenuhi', 'kebutuhan', 'kehidupan', 'berdiri', 'membeli', 'berbagai', 'memilih', 'untuk']","['aplikasi nya sangat bermanfaat dan sangat membantu saya dalam memenuhi kebutuhan sehari hari', 'aplikasi yang sangat membantu belanja kebutuhan sehari hari', 'aplikasi yang sangat membantu untuk belanja kebutuhan sehari hari']",Sehari Hari Memenuhi
54,65,54_prosesnya_pernah_barangnya_proses,"['prosesnya', 'pernah', 'barangnya', 'proses', 'rapi', 'kurang', 'sesuai', 'kendala', 'penanganan', 'pasti']","['proses pengantaran juga tepat waktu jelas tidak pernah kurang barangnya kalau ada kendala di pengiriman maupun barang proses penanganan juga cepat pokoknya the best banget sama klik indomaret', 'ini toko langganan saya barangnya lengkap murah prosesnya juga cepat proses pengantaran juga tepat waktu jelas tidak pernah kurang barangnya kalau ada kendala di pengiriman maupun barang proses penanganan juga cepat pokoknya the best love banget sama klik indomaret', 'ini aplikasi langganan saya barangnya lengkap murah prosesnya juga cepat proses pengantaran juga tepat waktu jelas tidak pernah kurang barangnya kalau ada kendala di pengiriman maupun barang proses penanganan juga cepat pokoknya the best love banget sama klik indomaret']",Prosesnya Pernah Barangnya
55,53,55_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
56,52,56_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap mantap']",Mantap  
57,60,57_terbantu_mantap_jossss_pol,"['terbantu', 'mantap', 'jossss', 'pol', 'handling', 'apaliaksinyaembantu', 'jobs', 'dpan', 'complain', 'mantab']","['mantap sangat membantu', 'mantap sangat membantu', 'mantap sangat membantu']",Terbantu Mantap Jossss
58,60,58_indomart_amin_sukses_sehat,"['indomart', 'amin', 'sukses', 'sehat', 'man', 'terima', 'kasih', 'selalu', 'tuker', 'kurir']","['terimakasih banyak owner dan team dan seluruh kru indomart yang baik belanja dimanapun dan pmbayaran apapun jadi memudahkan dan harganyapun banyak yang promo sangat membantuku banget semoga selalu sht selamat aman lancar berhasil sukses semoga selalu dalam prtolongan dan prlindungan allah dimanapun selurunya', 'alhamdulillah klik indomaret sangat membantu menghemat waktu dalam berbelanja kebutuhan daily delivery man nya sangat cepat dalam pengiriman pesanan bisa cod juga banyak promo dan vocer terimakasih semua karyawan lancar rejekinya semoga pt indomarco prismatama sukses selalu amin yra', 'bagus sekali kurir juga amanah tidak mau dikasih tip padahal sudah menyambungkan selang ke tabung gas 12 kg limpah rejeki kesuksesan dan kesehatan ya buat bang mas kurir nya amin terimakasih indomart sukses selalu ya klik indomart okeee banget']",Indomart Amin Sukses
59,60,59_online_mendukung_jospar_josgank,"['online', 'mendukung', 'jospar', 'josgank', 'membabtu', 'global', 'brblanja', 'menantu', 'ussah', 'aplikasi']","['aplikasi mantap update stok cepat konsumen puas', 'aplikasi yang mendukung aktivitas belanja di era global', 'aplikasi yang memudahkan untuk belanja online']",Online Mendukung Jospar
60,51,60_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
61,99,61_memenuhi_kebutuhan_sehari_hari,"['memenuhi', 'kebutuhan', 'sehari', 'hari', 'sehari²', 'tangga', 'keperluan', 'dalam', 'sehari2', 'discoun']","['sangat membantu dalam memenuhi kebutuhan sehari hari', 'sangat membantu dalam memenuhi kebutuhan sehari hari', 'memenuhi kebutuhan sehari hari']",Memenuhi Kebutuhan Sehari
62,52,62_good_application_apps_seharusnya,"['good', 'application', 'apps', 'seharusnya', 'apls', 'freindly', 'freego', 'project', 'yamaha', 'aplication']","['good aplikasi', 'good aplikasi', 'good aplikasi']",Good Application Apps
63,69,63_dari_rumah_ingin_berbelanja,"['dari', 'rumah', 'ingin', 'berbelanja', 'udate', 'menuggu', 'wokeee', 'mogok', 'snape', 'perbelanjaan']","['sangat memudahkan berbelanja dari rumah', 'sangat membantu belanja dari rumah', 'sangat membantu belanja dari rumah']",Dari Rumah Ingin
64,56,64_promonya_banyak_toodler_mntb,"['promonya', 'banyak', 'toodler', 'mntb', 'minggunyaa', 'fair', 'dikantong', 'promonyaa', 'promo', 'pribadi']","['banyak promonya', 'banyak promonya', 'banyak promonya']",Promonya Banyak Toodler
65,97,65_free_ongkir_gratis_ribu,"['free', 'ongkir', 'gratis', 'ribu', '50rb', 'syuka', 'min', 'ongkirnya', '50', 'minimal']","['harga murah gratis ongkir dan bisa diandelin membanyaki lagi promonya ya tq', 'free ongkir', 'gratis ongkir']",Free Ongkir Gratis
66,62,66_sekali_bagus_dikerjaan_rs,"['sekali', 'bagus', 'dikerjaan', 'rs', 'mager2', 'tarakan', 'pusat', 'eror', 'sekalih', 'jakarta']","['bagus sekali', 'bagus sekali', 'bagus sekali']",Sekali Bagus Dikerjaan
67,48,67_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
68,51,68_bapak_pengiriman_juga_tepat,"['bapak', 'pengiriman', 'juga', 'tepat', 'digunakan', 'penggunaan', 'cepa', 'kurirnyaa', 'gakaya', 'pegiriman']","['aplikasinya bagus pesanan tepat pengantaran mudah di pahami aplikasinya banyk promonyo harga hemat', 'cs nya komunikatif dan mudah di hubungi pengiriman cepat layanannya juga lengkap the best lah aplikasi dengan metode pembayaran lengkap mudah di gunakan', 'selalu langganan beli disini kurir bapak agung maupun bapak aldo sangat ramah pokoknya good']",Bapak Pengiriman Juga
69,49,69_bagus_sikurir_bagussekali_tracker,"['bagus', 'sikurir', 'bagussekali', 'tracker', 'jalannya', 'mundur', 'motornya', 'indah', 'map', 'gambar']","['bagus', 'bagus', 'bagus']",Bagus Sikurir Bagussekali
70,61,70_wah_nian_berguna_bohong,"['wah', 'nian', 'berguna', 'bohong', 'wow', 'pengirim', 'nya', 'bagus', 'kesehari', 'detaile']","['wah aplikasi nya sangat bagus dan cukup membantu', 'wah aplikasi ini sangat bagus dan bermanfaat', 'wah aplikasi nya sangat bagus dan membantu']",Wah Nian Berguna
71,53,71_mantaapp_mantaaappp_mantaaaap_mantulll,"['mantaapp', 'mantaaappp', 'mantaaaap', 'mantulll', 'betull', 'mantaappp', 'ikan', 'mantul', 'mantull', 'mantaaaaaaps']","['mantaapp', 'mantaapp', 'mantaapp']",Mantaapp Mantaaappp Mantaaaap
72,50,72_promosinya_promosi_banyak_banyakk,"['promosinya', 'promosi', 'banyak', 'banyakk', 'promosinyaa', 'primo', 'salesnya', 'promosiinyaaa', 'baaaanyak', 'buanyak']","['banyak promosinya', 'banyak promosinya', 'banyak promosinya']",Promosinya Promosi Banyak
73,66,73_alhamdulillah_lebih_dipermudah_berbelanjanlebih,"['alhamdulillah', 'lebih', 'dipermudah', 'berbelanjanlebih', 'efisiem', 'hepeng', 'sesama', 'transksi', 'live', 'mudah']","['lebih mudah', 'lebih mudah', 'lebih mudah lebih nyaman']",Alhamdulillah Lebih Dipermudah
74,92,74_tepat_waktu_selalu_harapan,"['tepat', 'waktu', 'selalu', 'harapan', 'thebestt', 'sesuai', 'thanks', 'datang', 'kesejahteraan', 'disiplin']","['tepat waktu', 'tepat waktu', 'tepat waktu']",Tepat Waktu Selalu
75,48,75_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
76,47,76_mantap_men__,"['mantap', 'men', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Men 
77,55,77_flexible_pencari_mempermudah_dalam,"['flexible', 'pencari', 'mempermudah', 'dalam', 'kebutuban', 'plosok', 'tksa', 'gengs', 'berbelanjan', 'sapa']","['sangat membantu mempermudah saya untuk belanja', 'sangat membantu dan mempermudah belanja', 'sangat membantu dan mempermudah dalam belanja']",Flexible Pencari Mempermudah
78,71,78_membatu_mambantu_membntu_okey,"['membatu', 'mambantu', 'membntu', 'okey', 'mmbantu', 'desaku', 'busui', 'bkalan', 'berbelja', 'banyaàk']","['sangat membatu', 'sangat membatu', 'sangat membatu']",Membatu Mambantu Membntu
79,46,79_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
80,46,80_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
81,45,81_mantap_djawa_poll_,"['mantap', 'djawa', 'poll', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Djawa Poll
82,45,82_mantap_ke__,"['mantap', 'ke', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap Ke 
83,48,83_baik_dscountnya_kabupaten_perkotaan,"['baik', 'dscountnya', 'kabupaten', 'perkotaan', 'sekelas', 'berbelnja', 'sangat', 'jauh', 'sama', 'pelayanan']","['sangat baik', 'sangat baik', 'sangat baik']",Baik Dscountnya Kabupaten
84,44,84_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
85,97,85_dalam_kemudahan_berbelanja_memudahkan,"['dalam', 'kemudahan', 'berbelanja', 'memudahkan', 'memberi', 'memberikan', 'exweapon', 'dituju', 'lngsng', 'kata']","['memudahkan dalam berbelanja', 'memudahkan dalam berbelanja', 'memudahkan dalam berbelanja']",Dalam Kemudahan Berbelanja
86,79,86_blanja_belnja_bebelanja_tampa,"['blanja', 'belnja', 'bebelanja', 'tampa', 'pencet', 'b3lanja', 'bnja', 'blnjnya', 'berblnja', 'balnja']","['blanja lebih hemat dan praktis', 'blanja lebih mudah', 'blanja lebih mudah']",Blanja Belnja Bebelanja
87,56,87_pelayanan_tepat_sigap_baik,"['pelayanan', 'tepat', 'sigap', 'baik', 'waktu', 'ramah', 'kualitas', 'petugas', 'sabar', 'responsif']","['tepat waktu pelayanan sangat baik', 'tepat waktu pelayanan bagus', 'tepat waktu pelayanan baik']",Pelayanan Tepat Sigap
88,62,88_diterima_josjiss_pesanan_mas,"['diterima', 'josjiss', 'pesanan', 'mas', 'indomat', 'terima', 'cepat', 'kasih', 'sesuai', 'sehat']","['sampai detik ini pesan selalu ekspress pramuniaga sopan terima kasih', 'mantap pesanan cepat', 'terima kasih pesanan cepat dan lengkap']",Diterima Josjiss Pesanan
89,42,89_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
90,42,90_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
91,49,91_bersih_pelayanan_sopan_miring,"['bersih', 'pelayanan', 'sopan', 'miring', 'dkt', 'memuaskan', 'jangkau', 'ramah', 'plastik', 'pelayananya']","['pelayanan sangat baik n cepat sangat membantu terimakasih', 'pelayanan sangat baik dan cepat sampai', 'sangat membantu pelayanan sangat baik']",Bersih Pelayanan Sopan
92,113,92_daripada_murah_harga_ditoko,"['daripada', 'murah', 'harga', 'ditoko', 'sebelah', 'pada', 'dibanding', 'toko', 'bandingkan', 'offline']","['harga lebih murah dari pada di toko dan gratis ongkir', 'harga lebih murah daripada ditoko', 'harga lebih murah dari toko']",Daripada Murah Harga
93,42,93_mantap___,"['mantap', '', '', '', '', '', '', '', '', '']","['mantap', 'mantap', 'mantap']",Mantap  
94,42,94_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
