reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
8aa6e248-efa4-4fa1-9605-12f6e7c8ba20,Aplikasi nya berat suka lemot,15,Lambat Banget Server,0.8595080375671387,39,Sat Set Mendingan,0.8548322916030884,54,Terlalu Berat Al,0.8274693489074707
051acbd5-d0f4-464c-8e6f-495aef096701,Saran aja sih ya metode pembayarannya ditambahin bisa dengan dana gopay dll sebagainya,41,Overall Cuma Mudah,0.7274404764175415,46,Pembayaran Sia Sytem,0.6603306531906128,80,Alfa Perkodean Cod,0.6445720195770264
b9ea31c6-c0fa-4a08-a249-f8b59ad6a26a,sering eror,26,Gagal Cart Sering,0.9270545840263367,42,Eror Sering Ngebug,0.8297404050827026,24,Terlalu Keseringan Sering,0.8020329475402832
9f3fc1fd-a723-473d-b142-f11b85780dee,Saya setia menggunakan aplikasi klik indomaret tetapi semakin berkembang semakin buruk karena aplikasinya masih nge bug saat booting aplikasi dan memasukan kode promo,19,Buang Setia Bosok,0.7114617824554443,53,Keranjang Muncul Super,0.8062748312950134,78,Menu Okt Dipesan,0.7832604050636292
3dad0635-3805-47fe-9028-074e507d05c8,"Setiap mau beli galon selalu habis, tolong stok galon Indomaret cleo",34,Benar Galon Cleo,0.8221763372421265,72,Minyak Promo Habis,0.7640811204910278,18,Kosong Stok Ready,0.7399167418479919
f2edd8bd-3def-4c6e-b793-5c0054701287,"𝖳𝗈𝗅𝗈𝗇𝗀 𝗅𝖾𝖻𝗂𝗁 𝖽𝗂𝗍𝗂𝗇𝗀𝗄𝖺𝗍𝗄𝖺𝗇 𝗅𝗀𝗂 𝗎𝗉𝖽𝖺𝗍𝖾&𝗅𝗈𝖺𝖽𝗂𝗇𝗀 𝖽𝗋𝗂 𝖺𝗉𝗅𝗂𝗄𝖺𝗌𝗂 𝗄𝗅𝗂𝗄 𝗂𝗇𝖽𝗈𝗆𝖺𝗋𝖾𝗍, 𝗀𝗂𝗅𝖺𝗌𝗂𝗁 𝗁𝗋𝗌 𝗇𝗎𝗇𝗀𝗀𝗎𝗂𝗇 𝖻𝗇𝗀𝖾𝗍 𝗅𝗈𝖺𝖽𝗂𝗇𝗀 𝗇𝗒𝖺 𝗁𝖺𝗇𝗒𝖺 𝗎𝗍𝗄 order",5,Beli Aku Atau,0.2941494584083557,74,Pengantaran Terlambat Pengiriman,0.3263852000236511,24,Terlalu Keseringan Sering,0.31920909881591797
4c21da1a-6ba1-446b-a826-fa87c25d6682,"Kenapa sekarang produk tidak tersedia terus, sedangkan di toko nya baanyaaaak banget persediaannya",57,Biar Mohon² Banget,0.7558751702308655,72,Minyak Promo Habis,0.7724512815475464,34,Benar Galon Cleo,0.7660225629806519
190bb40a-acf2-4d1f-9513-0ad6672a4e03,Mohon apk diperbaiki kembali. Mau cantumkan alamat susah banget.,49,Diperbaiki Diupdate Tolong,0.8465666174888611,2,Perbaiki Tolong Diperbaiki,0.8328712582588196,33,Barcode Scan Uninstal,0.8031443953514099
1863e3f2-df12-4b38-affa-45b6d93ccf95,"Luemoooot, tiap mau pembayaran susah sekali. Milih dan masukin barang juga hadeeee payah. Tolong dibenerin dong biar satset.",1,Susah Mau Banget,0.8394845724105835,35,Lamaaaa Loadingnya Btt,0.7973077893257141,6,Malas Harbolnas Buat,0.7716084718704224
95d6da79-9223-4aea-b073-8567b8127c76,delay bgt,14,Delay Parah Lambat,0.865476131439209,95,Lelet Makin Lemooottt,0.7771230936050415,4,Lambat Agak Cepat,0.7682704925537109
