Topic,Count,Name,Representation,Representative_Docs,label_manual
136,31,136_instan_boro_sampai_jam,"['instan', 'boro', 'sampai', 'jam', 'katanya', 'pengiriman', 'reting', 'cup', 'diabaikan', 'line']","['kebiasaan tiap pesan tidak sesuai jadwal pengiriman terus pesenan juga diabaikan hampir 3 jam melebihi batas waktu kasih reting 1 saja', 'klaim 1 jam sampai cuma tag line boro boro 1 jam seharian lebih itu juga harus komplain baru dikirim', 'pengiriman nya lama banget mening online di alfa maksimal 1 jam sampai ini mah sudah melebihi jadwal pengiriman tapi pesanan belum datang² di cancel juga tidak bisa']",Instan Boro Sampai
137,25,137_mulu_update_tiap_capek,"['mulu', 'update', 'tiap', 'capek', 'nombok', 'pura', 'muter2', 'bjirr', 'bpjs', 'anehhhhha']","['mt mulu bjirr saat event', 'dikit harus update mulu', 'terus saja updateee setiap hariii capek saya']",Mulu Update Tiap
138,31,138_lag_keong_bangkai_julid,"['lag', 'keong', 'bangkai', 'julid', 'super', 'jelass', 'wkwk', 'hadeeeeeh', 'dta', 'emosiii']","['aplikasi nya seringggg banget eror buat emosiii', 'aplikasi knti berat banget buat hp lag', 'aplikasi bangkai super lama bin lemott kebanyakan julid sebelah sih kena batunya kan']",Lag Keong Bangkai
139,27,139_mudah_versi_sebelumnya_ribet,"['mudah', 'versi', 'sebelumnya', 'ribet', 'gjlas', 'grade', 'enakan', 'lebih', 'gambar', 'down']","['setelah diupdet lebih susah aplikasinya lelet jadi lebih mahal dari belanja dtokonya langsung lebih enak aplikasi yang lama', 'versi baru agak ribet tidak ada tebus murah nya mending versi sebelumnya gmpang tidak ribet', 'lebih ringkas dan nyaman pakai versi sebelumnya versi baru ini terlalu ribet dan lambat kadang cuma di scroll saja tidak jalan down grade balik ke versi sebelumnya saja']",Mudah Versi Sebelumnya
140,64,140_mengecewakan_kecewa_sangat_segel,"['mengecewakan', 'kecewa', 'sangat', 'segel', 'saya', 'bubur', 'kopinya', 'mengganti', 'pelayanannya', 'indomart']","['kecewa', 'kecewa', 'sangat mengecewakan']",Mengecewakan Kecewa Sangat
141,22,141_ok_oke_ui_marah,"['ok', 'oke', 'ui', 'marah', 'developer', 'terimagaji', 'sist3m', 'ingusan', 'jozz', 'ijo']","['ok', 'ok', 'ok']",Ok Oke Ui
142,31,142_cacat_beban_cuek_berat,"['cacat', 'beban', 'cuek', 'berat', 'tak', 'top', 'indomart', 'agift', '3kg', 'amit²']","['aplikasi cacat', 'aplikasi cacat', 'aplikasi cacat beban']",Cacat Beban Cuek
143,47,143_rekomen_recomended_sangat_recommended,"['rekomen', 'recomended', 'sangat', 'recommended', 'rekomendet', 'inj', 'tidak', 'proses', 'nya', 'rumah']","['tidak recomended', 'tidak recomended', 'sangat tidak recomended']",Rekomen Recomended Sangat
144,22,144_susa_najis_tuh_asal,"['susa', 'najis', 'tuh', 'asal', 'goib', 'pasti', 'gunanya', 'cancel', 'produk', 'pampers']","['kalau barang memang habis tolong diperbarui di aplikasi klik indomaret setiap saya order dengan pembayaran cod pasti dibatalkan kalau pembayaran via transfer pasti dikirim kuatir kita tidak bayar kali ya benar yang review diatas belanja di sini seperti ngemis', 'bagaimana sh aplikasinya sudah beberapa kali beli di klik indomaret pasti antara pesanan saya sama yang datang berbeda kalau semisal tidak ada barangnya ya infoin dulu kayak ini mana main asal kirim terus produk yang tidak ada diganti sama barang rusak', 'kalau barang tidak ada tuh update bukannya didiemin saja ribet jadinya awal cowok ada giliran waktu mau kirim dan mau memakai tuh produk malah seenaknya dan di kembaliin bukan masalah dananya yang kembali tapi stok pruduk yang kalian jual itu harusnya update']",Susa Najis Tuh
145,24,145_kurir_kirim_kolongan_gagal,"['kurir', 'kirim', 'kolongan', 'gagal', 'antar', 'santun', 'jasa', 'cabang', 'siap', 'dilacak']","['masih bagus punya alfamart setelah bayar tidak bisa chat dengan toko yang kirim pengirimannya juga lama padahal sudah pilih jadwal kirim status pengiriman tiba-tiba gagal kirim dengan alasan konsumen tidak di tempat padahal tidak ada telp atau wa dari kurir setelah gagal kirim tidak bisa hubungi toko atau kurir harus menunggu tidak tahu sampai kapan sistem nya buruk pol kapok belanja disini', 'sementara tak kasih bintang 2 ya bos sudah disuruh memilih jam kirim tapi pengiriman telat harus komplain dulu baru pesanan dikirim silakan dibenerin sistem atau karyawannya supaya tidak mengecewakan saya perbarui bintangnya kurir tidak profesional sudah 1 jam dari pesanan diantar tapi maps kurir tidak bergerak setelah konfirmasi ke kurir ternyata kurir tidak ramah', 'sejujurnya saya tidak ingin memberikan penilaian yang buruk tapi ya bagaimana pelayanan buruk katanya express dan sampai dalam 1 jam tapi nyatanya sampai 5 jam belum dikirim fyi saya sudah bayar di awal saya beri komplain di aplikasi malah makin lama dikirim jarak tidak sampai 2km tapi pengiriman hahaha astaga seperti mengirim barang dari jawa tolong diperbaiki dan dievaluasi pegawainya']",Kurir Kirim Kolongan
146,44,146_kembalikan_uang_saya_berkali,"['kembalikan', 'uang', 'saya', 'berkali', 'dana', 'selesai', 'mengembalikan', 'etikad', 'pengembalian', 'kali']","['pelayanannya sangat buruk berkali kali di batalkan dan saldo refund nya lama di kembalikan padahal di tulis di aplikasi indomaret saldo sudah di kembalikan tetapi di check belum ada saldo yang kembali', 'uang saya tidak di kembalikan padahal barang yang saya pesan sudah saya bayar tapi sampai sekarang saya tidak menerima barang apapun dan saya mengajukan komplain meminta uang saya di kembalikan sampai sekarang tidak di kembalikan oleh pihak klik indomaret', 'aplikasi lambat parah dan saya berkali kali di rugikan dalam perihal stock saya hampir setiap hari beli gas untuk keperluan usaha namun stock di aplikasi tidak di perhatikan barang kosong namun di aplikasi ready sehingga saya kehilangan waktu dalam menunggu dan setelah 1 jam baru di konfirmasi bahwa barang kosong dan order di cancel sepihak dari toko nya']",Kembalikan Uang Saya
147,40,147_busuk_guys_dikirim2_berulang,"['busuk', 'guys', 'dikirim2', 'berulang', 'reguler', 'digubrik', 'tahunya', 'pesananny', 'selihak', 'sejarah']","['aplikasi busuk', 'aplikasi busuk', 'aplikasi busuk']",Busuk Guys Dikirim2
148,18,148_gaguna_aplkiasi_gajela_gedenya,"['gaguna', 'aplkiasi', 'gajela', 'gedenya', 'kelurangannya', 'kegini', 'gih', 'sepulau', 'tmpat', 'sekeals']","['aplikasi gaguna', 'aplikasi gaguna', 'aplikasi gaguna']",Gaguna Aplkiasi Gajela
149,34,149_akulaku_pembayaran_kenapa_kredit,"['akulaku', 'pembayaran', 'kenapa', 'kredit', 'melalui', 'kartu', 'indodana', 'cicilan', 'pay', 'metode']","['mengapa tidak ada pilihan pembayaran akulaku ya', 'tidak ada pilihan pembayaran cicilan tanpa kartu kredit seperti akulaku dan indodana hilang tidak seperti versi lama', 'kenapa layanan pembayaran melalui cicilan tanpa kartu kredit indodana dan akulaku sudah tidak tersedia']",Akulaku Pembayaran Kenapa
150,21,150_cewek_cirebon_kab_kec,"['cewek', 'cirebon', 'kab', 'kec', 'timur', 'pimpinan', 'ajar', 'kabupaten', 'jawa', 'gembel']","['kurir indomart poncowarno kec bangunrejo malas malas main batalin pesana tanpa konfirmasi', 'pelayanan sangat buruk terutama delivery man atas nama oka supriatna indomaret cimandala bogor', 'tidak sesuai jam pengiriman terutama idm kendaldoyong kec petarukan kab pemalang penyakit malesnya semua karyawan']",Cewek Cirebon Kab
151,28,151_indopaket_dikirim2_better_pesanan,"['indopaket', 'dikirim2', 'better', 'pesanan', 'banget', 'seharian', 'sok²an', 'qusah', 'konkrit', 'parah']","['susah banget komplen nya cs nya lelet pengiriman orderan ku di poin juga lama banget padahal kurir instan', 'kurirnya rewel banyak ngeluh dan main cancel saja pesanan orang padahal stok barangnya ada', 'parah banget pelayanan indonesia buat kapok apa lagi kurirnya suka salah kirim dan respon nya lama']",Indopaket Dikirim2 Better
152,32,152_pelayanan_service_kurang_costumer,"['pelayanan', 'service', 'kurang', 'costumer', 'media', 'customer', 'tingkatkan', 'pulsa', 'fa', 'kemabali']","['pelayanan kurang', 'pelayanan kurang', 'pelayanan kurang']",Pelayanan Service Kurang
153,26,153_struk_msi_mendapat_kupon,"['struk', 'msi', 'mendapat', 'kupon', 'kuponnya', 'kode', 'muncul', 'tetapi', 'bertambah', 'cash']","['struk transaksi tidak keluar diminta dilihat pada versi sebelunnya buka klik indomaret yang lama malah diminta download versi terbaru setiap kali belanja karyawan selalu info struk ada di aplikasi tapi 2 transaksi saya terakhir malah tidak ada jadi 2 transaksi terakhir saya tidak mendapat struk seharusnya saya berhak mendapat belanja gratis nih', 'min aku kurangi bintangnya sudah mau bayar via gopay loadingny lama sekali muteeeeeer terus eh endingnya malah ada pop up pembayaran melalui gopay belum bisa dilakukan coba beberapa saat lagi dicek balik ke aplikasi keranjang jadi kosong di list pesanan tidak ada kupon hangus tidak mood belanja lagi min voucher klik indomaret rawan banget hangus yang bahkan bukan karena kesalahan pembeli toko yang cancel pesananpun buat voucher jadi hangus tidak bisa kembali', 'parah setelah hari ini saya melakukan update versi terbaru malah jadi tidak tampil halaman promo pembyran akulaku dan metode pembayaran via akulaku indodana cod juga jadi tidak muncul lagi toko pengirim juga jadi berubah padahal alamat pengiriman msi sama padahal sebelum update ke versi terbaru ini msi di hari yang sama padahal msi tampil halaman promo akulaku dan imdodana ada tertera kode kupon nya tapi saya lupa catat pula apa kode kuponnya dan begitu update ke versi terbaru ini jadi runyam semuanya hilang padahal masa berlaku msi lama']",Struk Msi Mendapat
154,59,154_setelah_update_jadi_sebelumnya,"['setelah', 'update', 'jadi', 'sebelumnya', 'sumpah', 'lambat', 'sejak', 'lalod', 'enakan', 'jakarta']","['mantap dan kurang promo 2025 buruk sekali tampilan nya', 'setelah update jadi lambat banget', 'setelah update bulan jumi lumayan lumayan busuk']",Setelah Update Jadi
155,49,155_loading_blank_putih_apa,"['loading', 'blank', 'putih', 'apa', 'mulu', 'lama', 'banget', 'load', 'dipencet', 'berat']","['masih banyak bug loading nya juga lama banget lag padahal sinyal stabil aplikasi rasa web berat banget', 'loading mulu kagak mau di buka apa apa layarnya full putih burik banget aplikasinya bagusan aplikasi alfamart', 'aplikasi sampahh kalah sama kompetitor apa apa susah kebuka loading mulu padahal jaringan stabil padahal sudah di update']",Loading Blank Putih
156,38,156_harga_diskon_kasir_500,"['harga', 'diskon', 'kasir', '500', 'normal', 'saat', 'harganya', 'promo', '11', '000']","['saya beli tertulis dengan harga diskon tapi setelah dikasir saya tunjukkan member harga tetap normal tidak dapat diskon buat bingung sama yang dah harga di dalam permainan kasir atau bagaimana ini', 'di aplikasi harga shampo serasoft 18 100 tapi saat beli di toko harga nya jadi 25 000 padahal dari jenis dan ukuran juga sudah sama tapi harga berbeda tidak lagi2 deh percaya sama harga di aplikasi nya', 'saya bingung dengan harga yang tertera di aplikasi sama harga di toko ritel nya harga di aplikasi ada promo dan murah tapi kalau kita ke toko ritel saat bayar di kasir harga nya lebih mahal apakah ini akal2 dari karyawan perbaiki sistem karyawan nya']",Harga Diskon Kasir
157,39,157_dikit_dikit2_gerak_sok,"['dikit', 'dikit2', 'gerak', 'sok', 'update', 'ngabisin', 'des', 'load', 'an', 'perasaan']","['aplikasi sering ngrbug buruk tidak gerak gerak ngabisin waktu banget', 'pusing banget sama aplikasi ini dikit2 update dikit2 update', 'capek banget dikit2 update dikit2 update ngabisin kuota']",Dikit Dikit2 Gerak
158,107,158_parah_lambat_super_lancar²,"['parah', 'lambat', 'super', 'lancar²', 'wifi', 'loading', 'aplikasi', 'muser', 'muter', 'itu']","['aplikasi lambat parah', 'aplikasi lambat parah', 'aplikasi lambat parah']",Parah Lambat Super
159,20,159_estimasi_kirimnya_besok_pelayanannya,"['estimasi', 'kirimnya', 'besok', 'pelayanannya', 'datengnya', 'nyata', 'eskrim', 'cukup', 'dikirimnya', 'diantr']","['pelayanannya semakin lama estimasi sampai jam 14 00 dikirimnya besok siang buruk banget indomaret kalau enggak bisa kirim cepat mending kasih keterangan di opsi pengirimanya', 'setiap belanja xpresss selalu saja datangnya lama mana nih yang katanya dikirim kurang dari 1 jam kasihan juga itu kurirnya dapat pesenan yang jauh mulu mana motornya sering rusak cuih', 'coba download tes belanja pengirimannya lambat sekali area kebonsari madiun pesan setengah 8 sampai jam setengah 10 masih status di kemas biasanya pakai alfagift cepat banget proses kirimnya']",Estimasi Kirimnya Besok
160,14,160_ah_elek_aawq_gaush,"['ah', 'elek', 'aawq', 'gaush', 'ehm', 'hl', 'werrf', 'ups', 'nasrulizinresign', 'delivnya']","['ah', 'elek poll', 'ah pyah']",Ah Elek Aawq
161,58,161_batalkan_sepihak_selalu_pesanan,"['batalkan', 'sepihak', 'selalu', 'pesanan', 'di', 'oleh', 'turut', 'pihak', 'berturut', 'cod']","['pesenan kerap di batalkan sepihak 2 hari berturut turut di batalkan', 'tiap kali belanja selalu di batalkan oleh pihak tokoh', 'belanja online sampai 500 ribu tapi dibatalkan secara sepihak oleh delivery indomaret jasinga jujun junaedi']",Batalkan Sepihak Selalu
162,90,162_bug_banyak_kebanyakan_nya,"['bug', 'banyak', 'kebanyakan', 'nya', 'nge', 'dftar', 'bersih', 'pengembang', 'parah', 'benerin']","['banyak bug', 'banyak bug', 'banyak bug']",Bug Banyak Kebanyakan
163,25,163_mengambil_informasi_gagal_keranjang,"['mengambil', 'informasi', 'gagal', 'keranjang', 'erornya', 'memuat', 'pilih', 'aktif', 'muncul', 'semenjak']","['kenapa sudah jadi versi terbaru malah untuk pembayaran tidak bisa malah error terus mau debit kredit error tidak bisa mending aplikasi yang lama walau lambat tapi tidak error terus saat cowok', 'semenjak di update terbaru sudah enggak bisa dipakai aplikasinya setiap dibuka selalu muncul kata gagal mengambil informasi keranjang dan setiap pilih toko tidak ada toko yang tersedia semuanya tutup enggak bisa dipilih tolong solusinya', 'kenapa ya smeenjak update malah aplikasinya tidak bisa dipakai tulisannya toko tidak aktif mencoba toko lain pun sama tidak aktif juga gagal memuat keranjang lah terus benar benar ngeload terus entah apanya yang salah tolong diperbaiki segera terima kasih']",Mengambil Informasi Gagal
164,33,164_keseringan_gangguan_sering_gangguann,"['keseringan', 'gangguan', 'sering', 'gangguann', 'blok', 'check', 'terutama', 'alasa', 'gangguanya', 'genting']","['jangan keseringan update', 'keseringan update aplikasi', 'keseringan update']",Keseringan Gangguan Sering
165,58,165_batalin_2x_tiba_pesan,"['batalin', '2x', 'tiba', 'pesan', 'kali', 'alasan', 'cacad', 'dibatalin', 'order', 'di']","['orderan tidak di kirim terus malah di batalin sama toko nya maaf 2 kali order begitu terus', 'buruk pesanan ku tiba-tiba di batalkan otomatis di coba order ulang tetap di batalin sampai 2x jelekk', 'pesan di batalin 2x bukan yang pertama kali ini pernah 2x di batalin giliran di tambahkan produknya baru di anter anjing memang']",Batalin 2X Tiba
166,62,166_pengantaran_jauh_mengantar_telat,"['pengantaran', 'jauh', 'mengantar', 'telat', 'selalu', 'sangat', 'rumah', 'terlalu', 'jam', 'dari']","['pengantaran sangat lama', 'pengantaran sangat lambat', 'pengantaran sangat lambat']",Pengantaran Jauh Mengantar
167,30,167_akulaku_paylater_pembayaran_hilang,"['akulaku', 'paylater', 'pembayaran', 'hilang', 'menggunakan', 'pakai', 'limit', 'semuaa', 'paylatter', 'gopaylater']","['setelag update manu pembyara akulaku paylater nya malah hilang', 'terlalu ribet dan juga pakai akulaku paylater sudah tidak bisa', 'pembayaran pakai akulaku paylater nya hilang']",Akulaku Paylater Pembayaran
