Topic,Count,Name,Representation,Representative_Docs,label_manual
48,105,48_fitur_tambahkan_cancel_salah,"['fitur', 'tambahkan', 'cancel', 'salah', 'pembatalan', 'batalkan', 'pesanan', 'tolong', 'alamat', 'maps']","['tolong ke depannya di buat fitur pembatalan pesanan soalnya saya salah pesan tapi tidak bisa di batalkan pesanannya', 'tolong tambahkan fitur cancel pesanan karena saya telpon ke tokonya tidak bisa di cancel saya melaporkan ini karena saya beli bareng terus alamatnya salah dan tidak bisa di cancel', 'mohon sediakan fitur cancel dengan rentang waktu check out atau kategori tertentu soalnya keliru pilih alamat niat mau beli dengan alamat rumah malah pilih alamat kosan jadi ribet tidak bisa di cancel tolong sediakan fitur tersebut di customer']",Fitur Tambahkan Cancel
49,88,49_login_bisa_lokasi_alamat,"['login', 'bisa', 'lokasi', 'alamat', 'menentukan', 'titik', 'device', 'tidak', 'menambah', 'moro']","['tidak bisa login', 'tidak bisa login', 'tidak bisa login']",Login Bisa Lokasi
50,83,50_struk_struknya_belanja_masuk,"['struk', 'struknya', 'belanja', 'masuk', 'cek', 'bertambah', 'kasir', 'total', 'dapat', 'member']","['apliaksinya lambat banyak bug dan anehnya belanja di alfa dan pakai member tapi setelah belanja struknya masuk dalam aplikasi tapi setelah saya cek di aplikasi tidak ada struknya harusnya seperti dulu ada struk belanja', 'setiap belanja offline tidak pernah dapat struk kasir bilang struk di aplikasi ya kak saat di cek ternyata tidak pernah masuk struk masuk waktu topup saja saat belanja tidak pernah dapat', 'kalau pakai member tidak dikasih struk biasa karena dalam aplikasi saat setelah belanja tidak langsung lihat struk digital eh saat dirumah melihat tau-tau ada item barang tambahan yang mana tidak saya beli tapi total belanja persis dengan struk digital mana dilaporkan tidak bisa mau ke tokonya lagi malas']",Struk Struknya Belanja
51,115,51_mulu_eror_error_terus,"['mulu', 'eror', 'error', 'terus', 'update', 'heran', 'ngebug', 'tiap', 'nih', 'dikit']","['eror mulu', 'eror mulu', 'eror mulu']",Mulu Eror Error
52,102,52_poin_tukar_bisa_pulsa,"['poin', 'tukar', 'bisa', 'pulsa', 'ditukar', 'tuker', 'dipakai', 'point', 'member', 'tidak']","['poin tidak bisa di tukar sama pulsa', 'kenapa poin tidak pernah bisa di tukar ya', 'tidak bisa tukar poin percuma']",Poin Tukar Bisa
53,58,53_komplain_fitur_kurir_gerai,"['komplain', 'fitur', 'kurir', 'gerai', 'toko', 'dihubungi', 'lengkap', 'chat', 'khusus', 'ordernya']","['pesan barang kebutuhan sehari2 saat datang barang tidak lengkap sudah komplain ke kurir sudah komplain ke toko tidak dah respon yang baik', 'aplikasi ok ongkir gratis namun tidak ada kepastian dikirim jam berapa lengkapi fitur chat dengan toko atau tracking pengiriman untuk pelanggan mengetahui estimasi pesanan diterima bisa jadi solusi', 'parah tidak ada opsi untuk komplain pesanan komplain ke cs susah ordernya apa yang dikirim apa masa order salah tidak bisa komplain nomor toko ditelpon tidak diangkat2']",Komplain Fitur Kurir
54,39,54_pengantaran_kurir_pengiriman_respon,"['pengantaran', 'kurir', 'pengiriman', 'respon', 'lonjakan', 'sekali', 'sangat', 'antar', 'ketika', 'asalan']","['tolong diperbaiki dalam pengemasan paket saat pengiriman paket selalu selisih saat diterima dan kurir juga tidak jelas dalam kasih update penerima paket asal asalan kasih nama penerima', 'sudah lebih dari 3x pengiriman hampir 2 jam di alfagift cikarang baru bahkan 1 jaman setelah pemesanan status masih sedang diproses bukan dalam pengiriman baru dkirim setelah diteror di chat ditelfon just very unprofessional', 'pelayanan kurir lambat sekali walaupun saya pilih lama pengantaran maksimal 1 jam tapi sudah 2½ jam tidak diantar alasan yang diberikan lagi overload pengantaran jika belum siap dengan kurir tidak usah kasih pilihan lama pengantaran mengecewakan']",Pengantaran Kurir Pengiriman
55,78,55_voucher_hangus_vouchernya_terpakai,"['voucher', 'hangus', 'vouchernya', 'terpakai', 'saat', 'pakai', 'pembayaran', 'hilang', 'transaksi', 'dapat']","['pintar banget voucher di halaman sebelum halaman bayar terus voucher tidak valid lanjutkan tanpa voucher terus mengapai pakai voucher hah', 'agak susah jelasinnya kode voucher kan hanya bisa dimasukkan sebelum beralih ke metode pembayaran tapi saat ingin dimasukkan syaratnya musti menggunakan metode pembayaran tertentu nah setelah beralih ke pembayaran mau memasuki kode voucher sudah tidak bisa karena tidak ada kolomnya bingung euy', 'aplikasi tidak jelas kalau tidak niat kasih voucher jangan sok sok an kasih voucher ada voucher minimal belanjan dan syarat sudah sesuai diskripsi dan masa aktif masih lama eh ternyata tidak bisa digunakan keterangan voucher tidak memenuhi syarat kan kayak aplikasih hoax']",Voucher Hangus Vouchernya
56,57,56_wa_gue_kurirnya_fitur,"['wa', 'gue', 'kurirnya', 'fitur', 'chat', 'komunikasi', 'ww', 'call', 'kasihan', 'kurir']","['alfagift please deh mbok ya seperti dulu kalau mau call pakai nomer wa kalau call atau chat gampang nah ini kudu call biasa boncos padahal kurang barang nya mau konfirmasi eh tidak ada nomer wa nya balikin seperti dulu biar fast respon', 'setelah aplikasinya update ada fitur chat nya malah buat ribet komunikasi sama kurirnya karena kita tidak standby aplikasi seringnya juga fitur chatnya disconnected tolong diperbaiki tetap sertakan nomor hp customer biar kalau lagi disconnected bisa langsung pindah ke wa komunikasinya', 'aplikasinya tidak semudah dulu banyak update malah ribet mau delivery saja sering tidak sampai karena kurirnya tidak bisa nelpok ke penerima dulu saya langsung di wa tanpa komunikasi di aplikasinya terus juga notes dialamat tidak masuk di kurir jadi antara titik sama notes nya tidak bisa ditemukan sama kurirnya update bukannya membaik malah buat sulit']",Wa Gue Kurirnya
57,46,57_penipu_busuk_tolol_bug,"['penipu', 'busuk', 'tolol', 'bug', 'kon', 'terburuk', 'aplikasi', 'terlemot', 'asu', 'naik']","['aplikasi online terburuk', 'aplikasi buat kecewe', 'aplikasi celeng asu']",Penipu Busuk Tolol
58,91,58_ditutup_akun_login_tiba,"['ditutup', 'akun', 'login', 'tiba', 'anda', 'akunnya', 'jelas', 'tutup', 'tiba²', 'logout']","['akun tiba tiba ditutup statusnya kenapa begitu kenapa akun saya ditutup tidak bersahabat ini alfamart dan alfamidi', 'akun ditutup bagaimana ini tiba tiba ditutup tidak ada notif dulu atau apa langsung ditutup saja', 'kenapa ya kok tiba tiba akun saya ditutup padahal saya tidak ada klik aneh aneh dan saya sadar akunnya ditutup saat saya buka aplikasi']",Ditutup Akun Login
59,32,59_astaga_ampun_lemooot_jelekk,"['astaga', 'ampun', 'lemooot', 'jelekk', 'lelet', 'demi', 'benci', 'banget', 'bgttttttttt', 'bangtet']","['ampun deh kurir sangat lelet bagian balikpapan nih', 'lellleettt nyyaaa meminta ampun laammmaa phooollllll', 'sumpah anjrit lama banget pengirimanny wooiiiiiiiii paan banget nih astaga']",Astaga Ampun Lemooot
60,81,60_saldo_pulsa_gagal_kepotong,"['saldo', 'pulsa', 'gagal', 'kepotong', 'top', 'dana', 'beli', 'up', 'masuk', 'transaksi']","['menyesal dwonload aplikasi alfa ini saya top up tapi dana tidak masuk sudah dua kali saya top up aplikasi dana dengan nominal 25rb dan tadi pagi ini saya top up juga sama tidak masuk malah dana kena potong 5000', 'beli e wallet saldo sudah ke potong tapi saldo dana nya tidak masuk lapor cs cuma di tanggapi robot aplikasi gagal ini tidak bakal belanja disini lagi', 'menyesal belanja di alfa gift beli pulsa gagal gara² sistem eror padahal saldo sudah kepotong saat mau ambil pengembalian dana malah tidak bisa akhirnya saldo melayang tidak jelas pulsa tidak masuk']",Saldo Pulsa Gagal
61,64,61_gambar_muncul_produk_produknya,"['gambar', 'muncul', 'produk', 'produknya', 'gambarnya', 'kenapa', 'foto', '502', 'kok', 'berbelanja']","['ini kenapa sih gambar gambar nya pada hilang', 'kenapa gambar produk sering pada bug tidak muncul gambar nya ya', 'kenapa gambar produk nya tidak ada']",Gambar Muncul Produk
62,179,62_jelas_enggak_tidak_aplikasi,"['jelas', 'enggak', 'tidak', 'aplikasi', 'ada', 'alamat', 'di', 'malah', 'banget', 'saja']","['tidak jelas', 'aplikasi tidak jelas', 'aplikasi tidak jelas']",Jelas Enggak Tidak
63,41,63_makin_ngelag_gif_doang,"['makin', 'ngelag', 'gif', 'doang', 'loading', 'bug', 'bagus', 'malah', 'tambah', 'merah']","['ngelag kali aplikasi nya padahal ku coba buka aplikasi lain kayak youtube tiktok dan lain lain lancar saja tapi aplikasi alfagift ini malah ngelag sekarang malah kadang nge lag kadang tidak bisa dibuka aplikasi alfagift nya padahal aplikasi lain lancar saja nya', 'aplikasinya makin kesini sering banget nge bug delay sudah masuk aplikasi lebih 10x keluar terus chat customer service katanya jaringan atau penumpukan cahche padahal jaringan saya bagus aplikasi nya ter update dan cache nya sudah saya bersihkan tetap saya saya kepental terus saat login', 'kenapa sih suka ngelag pop up homescreen terus terusan sudah force close masih saja begitu mau mengecek transaksi jadi susaaaah ih gemas banget padahal aplikasi juga sudah yang paling ter update tolong lah bug nya dibenerin tim development nya kesel lama lama ngadepin bug nya pengin uninstall rasanyaaaa']",Makin Ngelag Gif
64,133,64_dibuka_digunakan_bisa_aplikasinya,"['dibuka', 'digunakan', 'bisa', 'aplikasinya', 'aplikasi', 'install', 'tidak', 'dibukak', 'inject', 'kok']","['aplikasi tidak bisa dibuka', 'tidak bisa dibuka aplikasinya', 'aplikasi tidak bisa dibuka']",Dibuka Digunakan Bisa
65,115,65_struk_lihat_riwayat_muncul,"['struk', 'lihat', 'riwayat', 'muncul', 'belanja', 'masuk', 'pembelian', 'melihat', 'cek', 'aplikasi']","['struk belanja sering tidak masuk di aplikasi', 'struk belanja sering tidak masuk ke aplikasi', 'kenapa mau lihat struk di aplikasi tidak ada']",Struk Lihat Riwayat
66,106,66_harga_beda_sesuai_dengan,"['harga', 'beda', 'sesuai', 'dengan', 'berbeda', 'sama', 'kasir', 'rak', 'toko', 'promo']","['harga tidak sesuai dengan aplikasi', 'banyak bug nya tidak sesuai harga di toko', 'harga aplikasi tidak sesuai harga toko']",Harga Beda Sesuai
67,55,67_berguna_guna_win_beres,"['berguna', 'guna', 'win', 'beres', 'roko', 'outlet', 'tidak', 'solution', 'newborn', 'homepage']","['tidak guna', 'tidak guna', 'tidak guna']",Berguna Guna Win
68,35,68_responsif_jam_sesuai_pengiriman,"['responsif', 'jam', 'sesuai', 'pengiriman', 'waktu', 'gua', 'pilihan', 'kadang', 'opsi', 'customer']","['pengiriman lama banget berjam jam admin tidak responsif kurir tidak menjamin keamanan barang saat dikirim sampai ke alamat dibiarkan tergantung di luar yang orang luar bisa akses untuk mengambil barang saya sudah pernah hilang sebaiknya ada estimasi waktu sampai jika memang pesanan membludak tidak usah memaksa diantar hari itu juga yang malah jadi merugikan orang yang pesan duluan juga tetap saja dianternya sama seperti orang yang pesan mepet di jam batas pesan online nya', 'percuma ada fitur pengiriman istan ada pilihan jam pengiriman dan opsi pengiriman paling lambat 1 jam setelah payment faktanya setiap saya belanja di alfagift butuh waktu sangat lama untuk pengiriman padahal saya sudah pilih pengiriman 1 jam setelah payment ditanya tidak responsif pula tokonya masak instan kurir jarak tidak seberapa sama dalam satu area yang sama bisa hampir 3 10 jam kalau begitu buat apa ada opsi waktu pengiriman yang macam-macam tidak guna', 'tolong untuk pengiriman pesanan sesuai waktu yang telah ditentukan pada pilihan customer diaplikasi jangan sering telat pengantaran customer wktnya bukan cuma dipakai buat menunggu psanan yang dia mau tahu wktnya sesuai yang tertera diapp karena sudah prosedurnya seperti itu dan kalaupun telat setdknya kurir harus info kadang yang sudah bayar dengan memilih wlt 1 jam malah diantar beberapa jam berikut lama-lama orang jadi tidak mau belanja disini lagi lelet']",Responsif Jam Sesuai
69,29,69_saya_kunjung_kurir_dan,"['saya', 'kunjung', 'kurir', 'dan', 'out', 'itu', 'meruya', 'cancel', 'uang', 'cek']","['saya belanja habis 46 000 karena belanjanya diatas jam 22 00 jadi diantarkannya besok pagi lalu karena diantar nya besok pagi saya tidak jadi blanja akhirnya saya cancel dan saya konfirmasi ke pihak alfamartnya untuk dikembalikan dananya ke nomer dana yang terdaftar besok paginya dana saya tak kunjung balik dan saya berpikir kalau belanjaan saya di tilep di alfa itu alfamart terdekat yang ada di sekitar terminal poris saya mau cancel di akun itu tapi tidak bisa adanya tulisan beli lagi', 'jangan download pelayanan sangat buruk pesanan saya tidak diberikan informasi ditaruh dimana dan sudah hilang dan tidak bisa refund karena kurang dari rp10 000 dan juga baru kejadian kemarin pesanan saya ditunda karena kurir tidak tahu jalannya dan bilang penerima tidak ada ditempat saya sempat panik sampai lari lari ke tempat kurir karena saya pesan kali ini sampai ke harga 50an dan saat sampai ke kurir dia bilang oh kak pesanannya ketinggalan di toko nanti saya antar balik ya', 'halo alfagift saya download karena benar benar perlu dan lagi tidak bisa keluar karena lagi tidak fit saya kaget dengan kurirnya di aplikasi saya sudah tulis alamat detail tidak lama kemudian di chat kurir meminta alamat saya berikan sharelock dan patokan tidak lama dari situ hp saya mati saat di charge ada wa dan telfon dari nomor tidak dikenal ternyata nomor kurir yang berbeda dari nomor sebelumnya beliau bertanya alamat lagi dan bilang jadi diambil tidak barangnya soalnya masih banyak pesanan']",Saya Kunjung Kurir
70,74,70_buka_gunakan_akses_bisa,"['buka', 'gunakan', 'akses', 'bisa', 'mental', 'aplikasi', 'aplikasinya', 'di', '70007', 'warning']","['aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka', 'aplikasi tidak bisa di buka']",Buka Gunakan Akses
71,98,71_pin_poin_potong_lahir,"['pin', 'poin', 'potong', 'lahir', 'pakai', 'member', 'ribet', 'harus', 'lupa', 'tukar']","['makin kesini makin curang dulu tukar poin gampang dan mudah tinggal scan barcode namun sekarang di persulit harus pakai pin lah tanggal lahir lah alhasil banyak member yang kecewa karena gagal tukar poin atau pun sistemnya yang di buat semakin sulit', 'sekarang lebih susah potong member harus pakai pin dan kasihan konsumen yang sudah jadi member lama tidak bisa potonh member karena lupa pin atau tanggal lahir', 'semakin lama semakin di persulit buat potong poin membernya masak harus pakai pin bagaimana yang lupa pinnya mau reset pin nomor hp sama whatsapp nya dah tidak ada lagi jadi tidak bisa ganti pin jadi percuma pakai member tidak bisa di pakai poinnya']",Pin Poin Potong
72,27,72_jam_malam_sore_pesan,"['jam', 'malam', 'sore', 'pesan', 'soekarno', 'kirim', '18', 'sampai', 'belum', 'hatta']","['pesan di salah satu cabang di pondok jaya 2 pengiriman sangat lambat pesan jam 4 sore sampai hampir jam 11 malam belum juga di antar respon chat sangat lambat kecewa', 'sabtu 07 feb 2026 belanja di alfa abg3 no pengiriman si 260207 agbflds transaksi pembelian jam 12 09 sampai jam 15 18 belum ada pengiriman tidak sesuai dengan maximal pengiriman yang hanya 1 jam mengecewakan', 'pengiriman lambat saya dari jam 4 sore sudah mesan sampai malam belum di kirim seharus nya tidak usah di buat maksimal pengiriman 1 jam setelah pembayaran kalau di kirim nya jam 10 malam kecwea sekali']",Jam Malam Sore
73,91,73_pesanan_sepihak_pembatalan_batalkan,"['pesanan', 'sepihak', 'pembatalan', 'batalkan', 'dikirim', 'pemberitahuan', 'konfirmasi', 'diantar', 'tanpa', 'secara']","['pesanan tidak di kirim', 'pesanan tidak diantar', 'pesanan tidak diantar']",Pesanan Sepihak Pembatalan
74,59,74_ongkir_gratis_ongkirnya_sekarang,"['ongkir', 'gratis', 'ongkirnya', 'sekarang', 'beli', 'jadi', 'ada', 'free', 'klime', 'goceng']","['sudah tidak gratis ongkir lagy', 'gratis ongkir pengiriman cepat banyak promo', 'sekarang sudah tidak ada gratis ongkir ya']",Ongkir Gratis Ongkirnya
75,41,75_lambat_event_pusat_bantuan,"['lambat', 'event', 'pusat', 'bantuan', 'parha', 'kkk', 'spa', 'jadah', 'mbuka', 'perbagus']","['lambat', 'lambat', 'lambat']",Lambat Event Pusat
76,32,76_mager_tinggal_cocok_belanja,"['mager', 'tinggal', 'cocok', 'belanja', 'puas', 'promo', 'alfagif', 'menarik', 'jempol', 'promonya']","['belanja di alfagift sangat memuaskan selain mudah dalam berbelanja juga banyak promo promo untuk kebutuhan keluarga kalau mager keluar tinggal pesan lewat alfagift saja', 'senang belanja di alfagif cocok kalau untuk saya yang super sibuk pengin apa saja tinggal ketik2 idak sampai 2 jam sah sampai rumah pesanan puas pokoknya belanja di alfagif moga semakin maju', 'gila sih bagus buat dan sangat membantu dengan adanya apl alfaghift belanja tidak harus ke toko lagi tinggal cek out dari rumah duduk manis pesan yang kita inginkan gratis ongkirrrr juga pastinya belanja puas harga saat alfamart melayani terimakasih alfamart']",Mager Tinggal Cocok
77,46,77_poin_poinnya_sia_bonus,"['poin', 'poinnya', 'sia', 'bonus', 'percuma', 'dapat', 'member', 'tuker', 'stam', 'masuk']","['membela-bela bayar pakai gopay biar dapat bonus poin tapi bonus poin nya malah tidak masuk tidak jelas banget sistem poin alfagift ini', 'percuma ikut-ikut war tiket run di aplikasi ini zonk ghoib eror kuota nya cum 10 paling sisanya keluarga karyawan komunitas sponsor', 'ini alfagift kenapa ya mau tukar poin ke kuota selalu saja bilang produk habis percuma dong belanja dapat poin tidak bisa di tukar']",Poin Poinnya Sia
78,28,78_beberapa_date_expired_semakin,"['beberapa', 'date', 'expired', 'semakin', 'menunggu', 'barang', 'dikirim', 'terjadi', 'ditindaklanjuti', 'saya']","['saya beberapa kali pesan dari aplikasi maksudnya untuk mempermudah ketika tidak ada kendaraan tapi pengiriman selalu lama padahal di keterangan 1 jam setelah pembayaran akan diantar dan sudah 3x berturut di cabang yang berbeda saya pesan ada saja barang yang kurang dan ketika di chat tokonya hanya bertanya akun nya an siapa kemudian langsung di end chat oleh tokonya dan tidak tahu meminta ganti kemana tanggung jawabnya nol besar lebih parahnya pesan sore jam 5 di antar jam 12 malam', 'mohon maaf sebesar besarnya saya sebagai pelanggan setia alfagif sangat kecewa dengan pelayanan alfagif bagian ds tikala ares area manado sulawesi utara pesanan dari jam 12 siang ambil 1 jam setelah pembayaran tapi di antar nanti jam 3 sore itupun kalau tidak di tlpn saya tidak di beri tahu kalau ada kendala di motor terus kurirnya malas atas nama resa putra domili kecewa sekali dengan kurir ini', 'ini apa toko jd83 ds sunter kemayoran saja ya yang pengirimannya lama banget saya pesan jam 6 sampai jam 9 pesanan belum sampai sampai dan ini sudah terjadi beberapa kali saat pertama kali pakai aplikasi ini saya maklumin tapi kok ternyata setelah beberapa kali pakai memang lama sekali untuk dikirim pesanannya padahal saya pilih pesenan diantar setelah 1 jam transaksi sudah coba hubungin cs nya enggak ada respon sama sekali tolong dong admin diperbaiki lagi untuk layanan di jd83 ds sunter kemayoran']",Beberapa Date Expired
79,24,79_grade_dengan_usia_dimasukan,"['grade', 'dengan', 'usia', 'dimasukan', 'sistemnya', 'barang', 'saya', 'kurang', 'otlet', 'table']","['tolong perbaiki khusus kurir pengantaran alfagift saling komunikasi dengan kasirnya pesanan saya selalu kurang atau tertukar salah saya memang saat datang tidak dicek kembali tapi kejadian ini selalu terulang saya pesan kecap bango dengan promo 720ml 1000g kali 2 dengan harga rp53000 namun yang datang 720ml dan 520ml sebelumnya saya pesan dengan yang sama datangnya benar namun cuma beda jam datangnya beda karyawan anda yang bermain produk promo dan produk gratis atau sistemnya', 'tolong perbaiki sistem chat cs di aplikasi lama sekali di responnya sekalinya di respon tidak mau menunggu dikit kalau tidak di blz langsung suruh antri lagi kemarin saya pesan barang cream wajah barang yang saya terima berbeda dengan pesanan saya tapi saat saya komplain pihak toko bilang itu sesuai dengan barcode padahal dari segi kemasan saja sudah beda walaupun 1 pt karena itu kesalahan input barang kalau pesan untuk lain2 mungkin masih bisa di tolerir bisa dipakai tapi kalau sudah skincare itu beda tidak bisa dipakai', 'belanja hampir tiap hari sejak 2023 sering kali barang saya kurang saya biarkan asal bukan kebutuhan pokok yang mahal sekali pernah popok kelupaan dimasukan kresek pernah barang stok habis tapi dana tidak dikembalikan tidak ada prkataan maaf kemarin saya pesan susu uht vanila untuk anak saya yang sedang sakit malah lupa dimasukan saya konfirmasi via chat mereka seperti tidak percaya dan tidak ada permintaan maaf malamnya mereka mengirim kan kekurangan tapi salah rasa coklat padahal anak saya alergi']",Grade Dengan Usia
80,49,80_selesai_pesanan_tau_balas,"['selesai', 'pesanan', 'tau', 'balas', 'transfer', 'status', 'menunggu', 'melalui', 'sudah', 'chat']","['sejak pesanan dikirim dari sukarame ke jatimulyo lampung kurirnya tidak menjalankan sopnya pesanan dikirim ke lokasi lain bukan ke tempat saya tapi saat di chat di aplikasi tidak ada respon dan diselesaikan dari alfa bukan saya yang memverifikasi pesanan saya yang terima', 'pembelanjaan saya kurang 1 pcs sudah saya kirim bukti foto nya dan tidak ada pengiriman kembali barang yang kurang info dari chat nya akan di kirim tetapi tidak di kirim sampai from chat nya tertutup otomatis karena pesenan telah selesai padhal saya tidak meng klik pesanan selesai mengecewakan', 'saya pesan alfagift produk sudah diterima namun ketika datang produk beberapa ada yang kurang 40 budget tidak bisa refund dan aku chat cs pesanan sudah dikonfirmasi meminta maaf karena ketinggalan saat saya konfirmasi kembali keesokan hari nya mengira bakal di antar ternyata malah di cuekin dan pesanan selesai']",Selesai Pesanan Tau
81,74,81_pelayanan_buruk_pelayanannya_indah,"['pelayanan', 'buruk', 'pelayanannya', 'indah', 'ds', 'dalam', 'sampang', 'palayanan', 'sepihak', 'chatting']","['pelayanan buruk', 'pelayanan buruk', 'pelayanan buruk']",Pelayanan Buruk Pelayanannya
82,44,82_kosong_promo_stok_semua,"['kosong', 'promo', 'stok', 'semua', 'mahal', 'produk', 'kong', 'smuanya', 'banyak', 'palsu']","['masa stok kosong sampai berhari2', 'baru update kok jadi stok kosong semua ya hiks', 'stok kosong semua']",Kosong Promo Stok
83,23,83_alfagift_atitunya_ibformatif_dilama2in,"['alfagift', 'atitunya', 'ibformatif', 'dilama2in', 'sendat', 'pengutil', 'sukarnain', 'suhat', 'tersendat', 'perintis']","['pegawai pengutil pesanan alfagift harga dibulatkan pegawai', 'pelayanan alfa gift bad tidak respon perintis kemerdekaan', 'pelayanan alfagift di outlet jalan jensud sukoharjo kurang ramah ke pelanggan tolong ditindak segera']",Alfagift Atitunya Ibformatif
84,29,84_root_hp_terdeteksi_dibuka,"['root', 'hp', 'terdeteksi', 'dibuka', 'perangkat', 'tunnel', 'berfungsi', 'buka', 'redmi', 'rom']","['tidak bisa dibuka katanya karena device root padahal sama sekali tidak di root', 'anehh aplikasi tidak bisa dibuka dengan alasan hp di root padahal hp saya tidak root', 'terdeteksi root padahal tidak root']",Root Hp Terdeteksi
85,30,85_lambat_sangat_perbaikan_server,"['lambat', 'sangat', 'perbaikan', 'server', 'maintance', 'trusssss', 'penggiriman', 'contak', 'menganggu', 'trf']","['aplikasi lambat', 'aplikasi lambat', 'aplikasi lambat']",Lambat Sangat Perbaikan
86,60,86_pengembalian_dana_proses_lama,"['pengembalian', 'dana', 'proses', 'lama', 'sangat', 'ribet', 'menyusahkan', '7x24', 'refund', 'uang']","['untuk pengembalian dana sangat lama', 'pengembalian dana sangat lama', 'proses pengembalian dana sangat lama']",Pengembalian Dana Proses
87,65,87_sangat_pengiriman_lama_star,"['sangat', 'pengiriman', 'lama', 'star', 'lamaa', 'waktu', 'dari', 'pesanan', 'dan', 'apoin']","['pengiriman sangat lama', 'pengiriman sangat lama', 'pengiriman sangat lama']",Sangat Pengiriman Lama
88,65,88_galon_aqua_isi_air,"['galon', 'aqua', 'isi', 'air', 'kosong', 'ulang', 'stok', 'mineral', 'ulangnya', 'tersedia']","['akhir² ini alfagift kosong stok air galon boleh mineral yang 15 liter kenapa', 'tolong produk terpentingnya jangan lama kosong seperti beras sama air bersih air galon alfa one aqua atau vit galon', 'dalam aplikasi ini sangat diperlukan pengiriman galon aqua isi ulg akan tetap diwilayahku sering tidak tersedia pengiriman galon aqua isi ulang']",Galon Aqua Isi
89,39,89_buruk_banget_hancur_moderator,"['buruk', 'banget', 'hancur', 'moderator', 'parahhhhh', 'wkwk', 'judes', 'csnya', 'bohong', 'jutek']","['buruk banget', 'buruk banget', 'buruk banget']",Buruk Banget Hancur
90,65,90_loading_semakin_loadingnya_halaman,"['loading', 'semakin', 'loadingnya', 'halaman', 'lama', 'doang', 'search', 'kelar', 'kesini', 'lelet']","['loading lama banget', 'loading lama', 'lama loading nya']",Loading Semakin Loadingnya
91,107,91_otp_kode_sms_verifikasi,"['otp', 'kode', 'sms', 'verifikasi', 'kirim', 'meminta', 'wa', 'masuk', 'whatsapp', 'susah']","['kode otp tidak dikirim terus', 'kode otp tidak terkirim', 'kode otp nya tidak dikirim kirim']",Otp Kode Sms
92,29,92_gambarnya_lambat_putih_sinyal,"['gambarnya', 'lambat', 'putih', 'sinyal', 'layarnya', 'cari', 'muncul', 'produknya', 'banget', 'wifi']","['tolong aplikasinya diperbaiki mau belanja lambat banget gambarnya produknya enggak muncul saat coba mau bayar loadingnya lama jadinya tidak bisa sudah ku hapus download lagi tetap sama saja', 'aplikasi nya sekarang jadi lambat banget etalase hitam putih terus tidak keluar gambar produknya mau melakukan pembayaran gagal loading terus padahal sinyal jaringan bagus wifi lancar kouta lancar namun saat menggunakan aplikasi alfagift aplikasi nya lelet banget', 'aplikasi alfaghift makin lama makin lambat setiap mau cari produk muncul gambarnya lama padahal saya sudah pakai sinyal wifi dan lancar kalau buka aplikasi lain apalagi kalau mau pembayaran loadingnya lama banget sampai eror dulu berkali kali dan saya harus keluar masuk aplikasi dulu biar bisa proses pembayaran mohon diperbaiki lagi kualitas aplikasinya']",Gambarnya Lambat Putih
93,39,93_susah_jadi_belanja_nambahin,"['susah', 'jadi', 'belanja', 'nambahin', 'note', 'down', 'mau', 'erorr', 'sekarang', 'mentok']","['sekarang jadi gampang login² terus habis itu enggak bisa masuk lagi jadi maless memakai nya', 'sejak update foto produk jadi kosongan semua mau bayar pesanan juga kagak bisa mentok di loading parah', 'aduh ini kenapa tiap mau pilih produk gambarnya enggak ada melulu jadi pusing mau milihnya juga']",Susah Jadi Belanja
94,48,94_harga_promo_harganya_normal,"['harga', 'promo', 'harganya', 'normal', 'kasir', 'diskon', 'rak', '000', 'tertera', 'saat']","['yang buat aneh di alfagift harganya diskon tapi saat bayar tidak sama yang seperti di alfagift dan kalau tanya kasir kok beda harganya jawaban kasir harga itu berlaku kalau beli online lewat aplikasi alfagift sungguh membagongkan 1 lagi minusnya kok sulit untuk mengatur lokasi pengantaran padahal alamat sudah benar dan jarak dari rumah hanya sekitar 2km tapi aplikasi menjawab lokasi tidak tercover', 'voucher dan harga tidak jelas misalkan diharga awal coca cola promo 8500 susu bebelac 1 67500 saat di checkout vouchee tidak bisa digunakan harga berubah ke harga normal coca cola 10 000 dan susu 68800 lah kan saya memang tidak pakai voucher harga segitu kan memang dari awal promo tanpa voucher', 'harga barang di alfagift lagi promo tapi saat ke toko alfanya ternyata harganya normal tolong samakan harga di aplikasi dan toko karena ibu-ibu biasanya sebelum belanja di toko alfa biasanya mereka akan lihat harganya dulu di alfagift buat budgeting kalau tenyata harga di aplikasi dan toko tidak sama konsumen yang dirugikan apalagi saat ke toko alfanya harga yang di display tidak sama dengan harga di kasir buat apa cantumin harga kalau tidak sesuai']",Harga Promo Harganya
95,55,95_ribet_kait_double_rumit,"['ribet', 'kait', 'double', 'rumit', 'dibatasi', 'harus', 'urus', 'tanda', 'reedem', 'batal']","['ribet', 'ribet', 'ribet']",Ribet Kait Double
